,0,1
0,"['Happy', 'Sad']",cgYHbIEZWW8
1,['Neutral'],_0ovuLsnU1A
2,['Happy'],p1tiCgVnCQ0
3,['Happy'],rZQepOFnYi8
4,[],xLtYmhj-0Kg
5,['Angry'],hlGm5tse8ek
6,[],GOALfmDp_Dg
7,['Sad'],jziRzx_rejw
8,['Sad'],SzB-tnaU0cM
9,['Happy'],t50M1CM7E8s
10,[],m4-sL1r9i1I
11,['Angry'],4gIR_q89g9Q
12,[],b03U6BYF9L0
13,"['Sad', 'Neutral', 'Neutral']",UgpL43chE-E
14,[],_KBc4B5JFoQ
15,"['Happy', 'Happy', 'Happy']",P2kfIRZtTOI
16,[],3McYSX6jSIg
17,['Happy'],d54e3kcTlHM
18,[],lJmDmfQOWVw
19,"['Happy', 'Angry']",2rx8VHNG-DE
20,"['Happy', 'Happy', 'Happy']",gDPr8Na24QU
21,['Sad'],BG0a04PX-zY
22,[],suEeS2v334I
23,"['Angry', 'Happy']",S_lN0-gtWF4
24,"['Happy', 'Happy']",VxWhgFU7nWE
25,['Neutral'],5y-tCo_v7pk
26,['Happy'],Lok2EvthO-U
27,[],6vgGGAm7ANc
28,"['Happy', 'Happy', 'Fear']",RQZr2NgKPiU
29,"['Angry', 'Happy', 'Fear']",bPNi_492aEQ
30,['Neutral'],h_cfN1t3flE
31,"['Happy', 'Happy', 'Happy', 'Happy', 'Sad', 'Happy', 'Happy']",XzvHSMEBFjE
32,"['Angry', 'Sad', 'Fear', 'Happy', 'Neutral']",fCuvR9LEczE
33,['Sad'],aBza5P5v2-I
34,"['Angry', 'Fear']",QDSEpjjavhY
35,"['Neutral', 'Angry']",M2xqMZ6b85w
36,['Angry'],52Y7NwbmOHY
37,['Happy'],dVNZYskqdEc
38,['Happy'],nQtcl7kCkzg
39,['Fear'],lCT0OaVqIQE
40,"['Neutral', 'Angry']",_k02Waw4WXk
41,['Neutral'],htWO0--MbQg
42,['Angry'],CP6aYDssDSE
43,[],V8d6oQPQmX0
44,[],Oyq8Di01nN8
45,"['Angry', 'Sad']",CefAPPIkB8E
46,['Fear'],V2fw7u1epLg
47,[],pi2Ri9-K3_E
48,['Neutral'],uwfIr6flLXk
49,[],hgtR0o6OjjU
50,[],sRbhD2unwBc
51,['Happy'],gtprpculjrQ
52,[],e7OQ_ayQTog
53,[],HwYMsqONPzE
54,[],UFXMfh5lKFs
55,[],Mmn0zFalrD4
56,[],VTVQUw1SJ2U
57,['Sad'],BJDGBNFxO7o
58,['Happy'],O4gJFUzmR8E
59,"['Happy', 'Happy', 'Happy', 'Neutral', 'Happy', 'Happy']",Bxhew4TpiAg
60,[],QAt8kU3TQfQ
61,['Happy'],XoAf_I3ULwE
62,[],nHO50-7l-Vg
63,[],LeobgOWgJmY
64,"['Happy', 'Happy']",KtlERZ5WnaU
65,[],tx-9LkVIdz0
66,['Happy'],sTfUSq8-9Jw
67,['Neutral'],KGBv8oT5lwk
68,['Happy'],o2e2B5wsFsQ
69,['Happy'],CMA2iF6RuXk
70,"['Happy', 'Fear']",QCjk_NPsIqU
71,"['Happy', 'Angry']",nFpEuUY-zQ0
72,"['Sad', 'Angry', 'Happy', 'Happy']",f2MZnJlDJ4c
73,[],Ps7GzIV2KP0
74,[],-8ZHXaGILlc
75,['Angry'],cy9W-ZywVPc
76,['Happy'],DSG-zxGRkJw
77,['Happy'],YbQ-NgaCntk
78,['Sad'],JeRtUXTQ_aQ
79,['Angry'],scMSeVaE7Ao
80,[],WTyNJOXycQk
81,['Neutral'],7u6rMOvvTzU
82,['Angry'],j8rtMlDTJes
83,[],-3nEHRN6IPg
84,[],QO9SS1NS6MM
85,"['Surprise', 'Neutral']",dBPRS4mVT3g
86,[],CYZkT8gbiEk
87,['Sad'],BuFrAmdWveY
88,[],fFjkYIgmZnA
89,[],AHIcMK_7-Us
90,"['Angry', 'Neutral', 'Angry', 'Angry']",GABCneYEE84
91,"['Neutral', 'Happy', 'Angry']",qZHycHI3F1Q
92,"['Happy', 'Sad']",V5cOvyDpWfM
93,['Neutral'],ObvUP5YxAKg
94,['Angry'],aFuA50H9uek
95,"['Neutral', 'Neutral', 'Sad', 'Sad']",r4qSDOHeWjk
96,"['Happy', 'Sad', 'Angry']",OpsHLG657lM
97,['Happy'],BFWI0GQZA14
98,['Angry'],Sbp8MmSc2kQ
99,['Neutral'],doFpACkiZ2Q
100,['Neutral'],_IuEg3xbDA0
101,"['Sad', 'Neutral']",bgV4A0GGBnQ
102,"['Angry', 'Angry']",KNxUDJ8_qI0
103,"['Angry', 'Angry', 'Sad']",NSrNn5LuxxQ
104,['Sad'],1kEoS9WwpmA
105,"['Angry', 'Angry']",fZwwcwfbmdo
106,"['Sad', 'Happy']",UYZ1WjJI1NM
107,['Neutral'],X2BfTXIwABo
108,[],Ecd4eA067P0
109,"['Happy', 'Neutral']",0vXLU9BnDPc
110,['Sad'],oWdLorlbhfU
111,"['Neutral', 'Sad']",DmTcVy7Ng-g
112,"['Neutral', 'Sad', 'Happy']",5cKQHtO6wyk
113,['Angry'],Ga7thDlGbs8
114,[],r87aoVq4gZg
115,['Surprise'],Hndpk6A4VcE
116,"['Happy', 'Happy']",pVgx8pYpwRE
117,"['Angry', 'Happy', 'Sad', 'Fear']",w4C4aSHUtE0
118,['Neutral'],UCrMn3LLMVU
119,"['Angry', 'Happy']",4EIvK9XsFRo
120,"['Angry', 'Sad']",PLtyqLPx_8M
121,"['Sad', 'Neutral']",gmfH2LBCdaY
122,[],L5hl45NIAhc
123,"['Neutral', 'Neutral']",SNHc2PxY8lY
124,"['Happy', 'Happy']",3yy-dKTmyOo
125,['Sad'],cik0lYDZa7c
126,"['Angry', 'Neutral']",rJQYzX6Bgio
127,['Happy'],Wv0MKHbtcQQ
128,['Sad'],kl_jxVID3PE
129,[],h-nmLbZorLE
130,['Happy'],hN8mNXa3ICo
131,[],vll33KEoCcc
132,"['Happy', 'Happy']",ad_higXixRA
