,0,1
0,"['Happy', 'Happy', 'Neutral', 'Neutral', 'Happy']",pisY6J2Ky6U
1,"['Neutral', 'Sad']",QS8bma7LRX4
2,"['Fear', 'Sad']",tFLEym5aBzA
3,['Neutral'],r3J784MSRyQ
4,['Angry'],zS5-hxARjJo
5,"['Happy', 'Happy', 'Happy']",Eq1BuMoTW7Q
6,"['Happy', 'Happy', 'Fear']",n-To9W4AA2k
7,[],cUMQfRrqOs8
8,"['Happy', 'Fear']",3VLNxH9uX6Y
9,['Fear'],g0xVbwXs9jo
10,"['Surprise', 'Sad']",qK11sSjEM3c
11,"['Happy', 'Sad']",8bn9OBHoO0k
12,[],yA4xvRkZYjs
13,['Happy'],qmxMAdV6s4U
14,['Happy'],bOG0X1WvXVU
15,"['Happy', 'Angry']",ZtiCq8S0hq4
16,['Happy'],0C3pC-uonZU
17,"['Happy', 'Happy', 'Sad', 'Sad', 'Angry']",xoeObnVyBug
18,[],ghNoCu0QiH4
19,[],fxNNP9kifNg
20,['Sad'],9brhgq2OmXw
21,[],JGEsZBPkjNY
22,[],aHjS9YBXzXU
23,[],lRmsyFCP-Jw
24,[],C535gMNdiDk
25,['Happy'],BhIEIO0vaBE
26,[],9Szts88zY4o
27,[],2z3EUY1aXdY
28,['Angry'],NooW_RbfdWI
29,"['Sad', 'Sad', 'Sad']",pVxOVlm_lE8
30,"['Happy', 'Angry', 'Neutral', 'Sad', 'Angry', 'Sad']",8brYvhEg5Aw
31,['Sad'],wb49-oV0F78
32,[],oMOljrWUUXc
33,"['Happy', 'Happy']",XltvwqBZIPc
34,"['Happy', 'Angry', 'Happy']",IX3_Aqji4yE
35,"['Neutral', 'Happy', 'Neutral']",K45mFsyZxtU
36,[],Hmb0Q0Q_7jo
37,['Happy'],wJJqGh2HLM8
38,"['Neutral', 'Sad', 'Fear', 'Sad', 'Happy', 'Happy', 'Happy', 'Happy']",4FkEYUPr2gg
39,['Happy'],3tUCuMSPQwE
40,['Angry'],dAgQsoPo-F0
41,['Neutral'],DEXfRMTRJss
42,['Sad'],M9VqmPX8m2k
43,['Neutral'],zUDcGDK_bRw
44,[],odHhIVjDgq8
45,[],KU-v13ib_1U
46,"['Neutral', 'Sad']",paNVYGfGrqI
47,[],8ikZqUKIHbY
48,[],yvicqMrAHvQ
49,"['Sad', 'Sad', 'Neutral', 'Happy', 'Fear']",faxyAEMDNMg
50,[],hxAiXfyYX2E
51,['Sad'],pXxA_8C3HHQ
52,[],tVlb8rVs7kU
53,[],P85a37YTsuU
54,[],e22yH5hUQ_A
55,['Fear'],38I1jsA91iQ
56,"['Sad', 'Happy']",DMT7EnJ_Kp8
57,"['Angry', 'Sad']",XxvQIaCJ9Xw
58,['Happy'],TMuhw2tLN0I
59,[],jr7W7smqXg4
60,[],ktafrbsKeZw
61,['Angry'],F8JCh0owT4w
62,"['Sad', 'Sad', 'Angry']",L1d2BJqdywQ
63,['Neutral'],W3FH1scDhfA
64,"['Angry', 'Neutral']",0-_h-qFt_zs
65,['Sad'],H_TJs9vH0ow
66,['Neutral'],LtlkeMfbdpM
67,[],y00fPzC-xiA
68,[],dNW0B0HsvVs
69,"['Happy', 'Happy', 'Fear']",3HhK7HbX3Qs
70,['Neutral'],nE_TyW-7F4Q
71,[],Tk338VXcb24
72,['Neutral'],OdNqWcUdm6I
73,"['Happy', 'Sad']",4ccN0eRaO7Y
74,"['Happy', 'Happy', 'Sad']",BubFE0CYMYg
75,['Angry'],2h0bkuWzQeU
76,['Happy'],0gDVWPPgMKY
77,['Sad'],LUuJl490BL0
78,[],z3EN0dyR7W0
79,['Neutral'],bnfwClgheF0
80,['Fear'],4dpjhcQr0RM
81,"['Happy', 'Fear', 'Sad', 'Sad']",8h2rlhsN9DI
82,[],PWIp2GTZwCQ
83,['Sad'],OCLaeBAkFAY
84,['Fear'],WArjc_PF2b4
85,['Angry'],LkpZFd2pZqY
86,[],9reizHjwuNY
87,"['Happy', 'Sad']",sQEJ1fZhgUc
88,"['Neutral', 'Angry']",0QDjTwsEeE0
89,"['Fear', 'Angry', 'Sad', 'Angry']",2X5fG1A4kuc
90,[],GyDq6ZD4VBo
91,"['Neutral', 'Sad', 'Sad', 'Happy', 'Angry', 'Sad', 'Neutral']",vOodS7E-SNc
92,"['Neutral', 'Neutral']",TSiwIl_aLT8
93,"['Sad', 'Sad', 'Angry', 'Happy']",FM_7ZyE0ib4
94,"['Neutral', 'Sad']",s32C3KAi0Nc
95,[],ORjqEzrLG-U
96,['Happy'],6UPeSHu1u_w
97,[],GAU7Reme8VQ
98,[],UEu_f6iNfAs
99,['Happy'],mW8X2L1lpAo
100,[],wbSwFU6tY1c
101,[],JQbjS0_ZfJ0
102,['Sad'],GLbX9CL7Yg8
103,['Happy'],L9FBI1kOEHo
104,"['Neutral', 'Neutral', 'Angry', 'Happy', 'Sad', 'Happy', 'Neutral', 'Neutral']",fJe0cmOvM94
105,[],p3Orma1SddQ
106,['Happy'],kjbimjCQYdY
107,['Happy'],T1B1CxmAXLk
108,[],pCWH5OW9lDo
109,[],jQF5Q3773uk
110,[],h7j9jbe_pEs
111,"['Fear', 'Angry']",tJFk9dPdxO0
112,"['Happy', 'Happy', 'Happy']",cW5ueE2vUm0
113,['Happy'],PyXpoGbwGL0
114,['Happy'],d6mBbyb-vIA
115,"['Neutral', 'Happy', 'Fear', 'Neutral', 'Neutral', 'Neutral']",pKW-ZgBl9eU
116,"['Fear', 'Sad']",v3UrBcJaczQ
117,['Sad'],L0xKz5TsYb0
118,['Happy'],ZGmmiuiVEnU
119,"['Neutral', 'Neutral']",3S6HQGHqQa0
120,['Sad'],K1uiJIl614c
121,[],B0R9wQAFBbI
122,"['Neutral', 'Happy']",oI42BohDabU
123,"['Happy', 'Fear']",RVl35mjfT2A
124,['Sad'],shHTYg-rOAg
125,[],1Sh6UqeRHdM
126,"['Happy', 'Sad', 'Happy', 'Happy']",HQ9rgYcEstM
127,[],VbunGI4fryc
128,['Neutral'],tKHC0X2EwAs
129,"['Angry', 'Neutral']",4-flcAEK0QI
130,['Neutral'],a30wbmGT3R4
131,[],V7E7huN3CPU
132,['Happy'],AixWaRt1ulk
133,"['Sad', 'Angry']",HgjVWV0Uw3M
134,['Happy'],oWXR-6YdJ_s
135,[],0bXJGZgR1BU
136,[],md0K_eRSHAE
137,[],XPrHD-7jjUs
138,['Fear'],ZnkiHQLI0w0
139,['Happy'],wextSFa6rmI
140,"['Neutral', 'Sad']",f13X2hLYAhk
141,[],48cc5nvsZ_c
142,"['Neutral', 'Angry', 'Neutral', 'Sad', 'Happy', 'Sad', 'Sad', 'Angry', 'Sad', 'Fear', 'Sad', 'Sad', 'Sad', 'Fear', 'Sad', 'Sad', 'Angry', 'Happy', 'Angry', 'Angry', 'Happy', 'Angry', 'Sad', 'Sad', 'Angry', 'Sad', 'Sad', 'Happy', 'Happy', 'Sad']",s7IchhU-o-A
143,"['Neutral', 'Neutral']",eIns8Y0xegE
144,[],OBLeg0CvHek
145,['Happy'],RgbNxb08jXA
146,"['Sad', 'Sad']",EP_2NXe0_1g
147,[],Padm4JItZPw
148,['Neutral'],xZNBFcwd7zc
149,"['Happy', 'Happy', 'Happy']",rhhQS3ns6HU
150,['Happy'],lXfHgFRkOqE
151,[],AiH3nDqWr9I
152,"['Sad', 'Angry']",I7LJIuB2CHE
153,"['Neutral', 'Sad', 'Neutral', 'Neutral']",mcsTWPSMDtg
154,['Angry'],B9nVxg3DqAM
155,"['Sad', 'Fear', 'Angry']",_OZJ03OBJj4
156,['Neutral'],JKFgn6tNU6w
157,"['Happy', 'Neutral', 'Neutral']",K_XXXDPODmw
158,[],htBvEmGPhAc
159,[],oe9-_fD55ok
160,"['Sad', 'Sad']",ilTHiqAmuX8
161,['Happy'],Ho8Q_ebYgZc
162,[],CyPPi6T3D3s
163,"['Happy', 'Happy']",pgkaAzDMEYA
164,"['Happy', 'Happy', 'Sad', 'Angry']",jSQj4lq8ZEg
165,['Surprise'],hD3sd-9tcRI
166,"['Neutral', 'Angry']",vNfkwsj8RpQ
167,['Angry'],S6YYun90S8g
168,['Angry'],lWDWVDu01P0
169,['Angry'],MDIQBfdmusY
170,[],rz4Dd1I_fX0
171,[],jDC_QZAFxKI
172,['Happy'],GFU-y2ldabU
173,['Angry'],3FnV82JEGPI
174,['Happy'],_5d-sQ7Fh5M
175,"['Sad', 'Neutral']",eWBNCnU_PK0
176,['Sad'],dHCURII_974
177,[],wrPEjEqURJg
178,['Angry'],dzxFdtWmjto
179,[],7cqYiUmutGI
180,"['Angry', 'Sad']",6xUPaVfmcUs
181,"['Happy', 'Sad', 'Fear']",IPgdIHV_zMo
182,[],YS2y_12IWlA
183,['Sad'],4uTNVumfm84
184,['Angry'],Huab6p5HW0E
185,['Neutral'],K3ZwxsTOD_8
186,"['Sad', 'Sad']",ZzGqFF1IXgc
187,[],AtCLwYFRp4o
188,[],GjwjzIFcX7U
189,"['Happy', 'Happy']",8SxMEqwKVUs
190,['Sad'],6xMBmvevhj0
191,[],SPD1v_8RQUY
192,[],NsJkUfrqLzY
193,"['Sad', 'Angry', 'Happy']",Hpv3jqmYRjk
194,[],geeTiovdXLQ
195,[],rplCCSqWXIY
196,[],Ew-3-8itpjc
197,"['Neutral', 'Sad', 'Happy', 'Happy', 'Neutral', 'Sad']",wKbFHK05Jks
198,[],MaTSyJDoxPo
199,['Happy'],cWGWYAhLuAQ
200,"['Happy', 'Happy']",wjOK-U2GhIs
201,"['Sad', 'Sad']",XPVxL-YUOwk
202,[],34gHoxqZlJc
203,[],zMKI64iY2CY
204,['Happy'],HOblx_0Zyts
205,['Sad'],DgY_Q3jE0BM
206,[],8LSpT5xF3UI
207,"['Happy', 'Happy']",40JxGkIspck
208,['Sad'],4KyWP5fWOEs
209,"['Sad', 'Neutral', 'Happy']",G6n7oA5yoPY
210,"['Sad', 'Fear']",b3KFfgoDzw8
211,['Happy'],NnpyRKfAyik
212,[],wcy08U4FC-Y
213,[],IUmdcd_8Vwc
214,"['Happy', 'Angry']",3bzlb22qTvE
215,[],CvAQpSdcvno
216,['Fear'],3HXIkBeKQ14
217,['Happy'],s7zVYJDj2Ok
218,"['Happy', 'Happy']",6wuV4531d9c
219,"['Happy', 'Sad']",7IZZrxZ6uxA
220,['Sad'],er2kQ21ZTG0
221,['Neutral'],A3_c-aSZF5M
222,[],K6Zu3qKhON4
223,"['Sad', 'Angry', 'Angry']",0q9Cm11d-fE
224,[],W0Anp0wmXek
