,0,1
0,"[['tie', 0.9471204876899719], ['person', 0.743040919303894], ['person', 0.5195750594139099], ['tie', 0.45390450954437256], ['person', 0.2904762327671051], ['person', 0.22161829471588135], ['person', 0.15260055661201477], ['person', 0.13164956867694855], ['person', 0.10917669534683228], ['person', 0.04712672904133797], ['person', 0.01923641934990883], ['person', 0.0158217940479517]]",cgYHbIEZWW8
1,"[['person', 0.6177783012390137], ['umbrella', 0.010220925323665142]]",_0ovuLsnU1A
2,"[['person', 0.8632271885871887], ['chair', 0.0997743159532547], ['umbrella', 0.041032806038856506], ['chair', 0.017171459272503853], ['umbrella', 0.015313045121729374], ['umbrella', 0.015137922950088978]]",p1tiCgVnCQ0
3,"[['person', 0.7536044716835022], ['person', 0.6026872396469116], ['teddy bear', 0.37279629707336426], ['sports ball', 0.18308888375759125], ['tie', 0.10242726653814316], ['person', 0.061695292592048645], ['tie', 0.04670736938714981], ['teddy bear', 0.034447260200977325], ['person', 0.03327181190252304], ['frisbee', 0.031865838915109634], ['teddy bear', 0.029407141730189323], ['baseball glove', 0.027261925861239433], ['person', 0.01894139125943184], ['teddy bear', 0.010646377690136433], ['teddy bear', 0.010565690696239471], ['bed', 0.010123167186975479]]",rZQepOFnYi8
4,"[['person', 0.9634862542152405], ['potted plant', 0.015187161043286324]]",xLtYmhj-0Kg
5,"[['person', 0.9061527848243713], ['tie', 0.845879077911377], ['umbrella', 0.016030840575695038], ['clock', 0.010042045265436172]]",hlGm5tse8ek
6,"[['person', 0.01639600284397602]]",GOALfmDp_Dg
7,"[['person', 0.986156702041626], ['person', 0.3763267993927002], ['snowboard', 0.174862340092659], ['skis', 0.13537102937698364], ['skis', 0.014533738605678082]]",jziRzx_rejw
8,"[['car', 0.8511455655097961], ['dog', 0.7276818752288818], ['car', 0.7257356643676758], ['dog', 0.41690683364868164], ['truck', 0.2019961178302765], ['dog', 0.08678290247917175], ['person', 0.040145620703697205], ['backpack', 0.02792550064623356], ['person', 0.021555084735155106], ['dog', 0.018614521250128746], ['truck', 0.014786576852202415], ['person', 0.014500508084893227], ['motorcycle', 0.010483869351446629]]",SzB-tnaU0cM
9,"[['cake', 0.5661138296127319], ['cake', 0.4303091764450073], ['person', 0.2836509346961975], ['donut', 0.08687492460012436], ['person', 0.06759791076183319], ['sandwich', 0.047098226845264435], ['donut', 0.0171095822006464], ['dining table', 0.016897819936275482], ['person', 0.012852773070335388], ['pizza', 0.01278540026396513], ['hot dog', 0.010798035189509392], ['cake', 0.010401960462331772]]",t50M1CM7E8s
10,"[['person', 0.17221380770206451], ['baseball bat', 0.021209802478551865], ['tennis racket', 0.01791544258594513]]",m4-sL1r9i1I
11,"[['person', 0.7170612215995789], ['person', 0.31634974479675293], ['skis', 0.044259753078222275], ['boat', 0.039133843034505844], ['skis', 0.033945515751838684], ['person', 0.014485662803053856], ['car', 0.013350293971598148]]",4gIR_q89g9Q
12,"[['kite', 0.3738343417644501], ['traffic light', 0.22012785077095032], ['cake', 0.05770910531282425], ['kite', 0.0291777104139328], ['baseball glove', 0.028868841007351875], ['book', 0.024446215480566025], ['teddy bear', 0.019530408084392548], ['teddy bear', 0.015622705221176147], ['kite', 0.014103318564593792], ['person', 0.011570801958441734], ['person', 0.011559879407286644], ['sports ball', 0.010613923892378807]]",b03U6BYF9L0
13,"[['person', 0.9875220060348511], ['person', 0.9833755493164062], ['person', 0.9434561729431152], ['chair', 0.7966007590293884], ['chair', 0.6352243423461914], ['chair', 0.5144487023353577], ['potted plant', 0.16275596618652344], ['chair', 0.13419529795646667], ['cup', 0.11885754764080048], ['vase', 0.09880418330430984], ['cell phone', 0.08459765464067459], ['chair', 0.08160269260406494], ['chair', 0.05660513415932655], ['backpack', 0.05094166100025177], ['remote', 0.04627865552902222], ['cup', 0.0373692624270916], ['remote', 0.032959770411252975], ['handbag', 0.030926814302802086], ['cell phone', 0.029957909137010574], ['chair', 0.02807307057082653], ['chair', 0.026603246107697487], ['bottle', 0.0258816909044981], ['backpack', 0.023170029744505882], ['handbag', 0.02267405018210411], ['handbag', 0.021218495443463326], ['remote', 0.021075665950775146], ['vase', 0.019363045692443848], ['vase', 0.01890648528933525], ['tie', 0.018516218289732933], ['dining table', 0.01669061742722988], ['handbag', 0.014537496492266655], ['bench', 0.014447050169110298], ['handbag', 0.014105970039963722], ['chair', 0.013868237845599651], ['cup', 0.012704091146588326], ['dining table', 0.012033704668283463], ['chair', 0.01145449560135603], ['tie', 0.011275094002485275], ['handbag', 0.010591111145913601], ['clock', 0.010556485503911972], ['chair', 0.010546715930104256], ['vase', 0.01031677145510912], ['tie', 0.010094726458191872]]",UgpL43chE-E
14,"[['train', 0.021231895312666893], ['chair', 0.011913381516933441], ['clock', 0.01112719438970089], ['airplane', 0.011037811636924744], ['traffic light', 0.010566424578428268]]",_KBc4B5JFoQ
15,"[['person', 0.9847744107246399], ['person', 0.9692659378051758], ['person', 0.9541627168655396], ['backpack', 0.21002329885959625], ['bottle', 0.16394254565238953], ['handbag', 0.09143026918172836], ['bottle', 0.061814602464437485], ['cake', 0.025771450251340866], ['knife', 0.022183090448379517], ['bowl', 0.021226350218057632], ['bottle', 0.018797585740685463], ['knife', 0.013509580865502357], ['backpack', 0.011587393470108509]]",P2kfIRZtTOI
16,"[['bird', 0.029057640582323074], ['person', 0.02700965292751789], ['bed', 0.02512606419622898], ['dog', 0.011141331866383553], ['airplane', 0.010994253680109978]]",3McYSX6jSIg
17,"[['person', 0.8501018285751343]]",d54e3kcTlHM
18,"[['person', 0.7902402877807617], ['remote', 0.018024234101176262], ['cell phone', 0.016743985936045647], ['cat', 0.014829982072114944]]",lJmDmfQOWVw
19,"[['person', 0.38733720779418945], ['tie', 0.382620632648468]]",2rx8VHNG-DE
20,"[['person', 0.805566668510437], ['person', 0.7180291414260864], ['person', 0.7034445405006409], ['laptop', 0.0145146818831563], ['person', 0.011507322080433369], ['laptop', 0.010349207557737827]]",gDPr8Na24QU
21,"[['tie', 0.6314541101455688], ['person', 0.3505236506462097], ['tie', 0.18819847702980042]]",BG0a04PX-zY
22,"[['tv', 0.08852490037679672], ['person', 0.0784737691283226], ['bus', 0.06024757772684097], ['truck', 0.03256194293498993], ['train', 0.014019226655364037]]",suEeS2v334I
23,"[['person', 0.7914450764656067], ['backpack', 0.13124887645244598], ['person', 0.07685063034296036], ['car', 0.01493797916918993], ['dog', 0.013885288499295712], ['handbag', 0.013724448159337044], ['person', 0.011116267181932926], ['train', 0.010395672172307968]]",S_lN0-gtWF4
24,"[['person', 0.9418554902076721], ['person', 0.8271141648292542], ['book', 0.2335575670003891], ['laptop', 0.138524129986763], ['book', 0.1046215072274208], ['stop sign', 0.016590546816587448], ['surfboard', 0.01040924433618784]]",VxWhgFU7nWE
25,"[['person', 0.5631077289581299], ['couch', 0.08643545210361481], ['bed', 0.045083340257406235], ['dog', 0.03763466328382492], ['teddy bear', 0.02896992117166519], ['person', 0.017353788018226624], ['cat', 0.016003519296646118], ['bed', 0.015669120475649834], ['couch', 0.014228939078748226], ['cake', 0.010042707435786724]]",5y-tCo_v7pk
26,"[['person', 0.9248118996620178], ['person', 0.8126735091209412], ['handbag', 0.17671708762645721], ['person', 0.12355566769838333], ['cell phone', 0.10035569965839386], ['tie', 0.06539548188447952], ['cell phone', 0.06311926990747452], ['cell phone', 0.06243850663304329], ['person', 0.053134508430957794], ['person', 0.050732728093862534], ['person', 0.04448829963803291], ['person', 0.043969228863716125], ['tie', 0.036338113248348236], ['cell phone', 0.033970076590776443], ['person', 0.03293832764029503], ['person', 0.030913788825273514], ['cell phone', 0.02805422432720661], ['person', 0.02724209614098072], ['person', 0.025343187153339386], ['person', 0.02524273283779621], ['handbag', 0.0225388016551733], ['person', 0.02073719911277294], ['person', 0.019062628969550133], ['person', 0.018650086596608162], ['handbag', 0.018471358343958855], ['cell phone', 0.017378872260451317], ['handbag', 0.016217127442359924], ['cell phone', 0.016145355999469757], ['person', 0.01400129683315754], ['cell phone', 0.01383460033684969], ['tie', 0.012211410328745842], ['cell phone', 0.011473290622234344], ['cell phone', 0.01138938870280981], ['handbag', 0.010915583930909634], ['person', 0.0100785493850708]]",Lok2EvthO-U
27,"[['person', 0.39378806948661804], ['person', 0.06818046420812607], ['person', 0.06688395142555237], ['traffic light', 0.05566759407520294], ['person', 0.05170419439673424], ['person', 0.0420682430267334], ['person', 0.03352564945816994], ['person', 0.02938314713537693], ['person', 0.026014259085059166], ['person', 0.023507175967097282], ['person', 0.023365283384919167], ['person', 0.021671539172530174], ['person', 0.020501049235463142], ['person', 0.019384045153856277], ['traffic light', 0.01698169857263565], ['person', 0.01686628721654415], ['person', 0.016253303736448288], ['person', 0.015605076216161251], ['person', 0.015309739857912064], ['person', 0.013500754721462727], ['person', 0.012639829888939857], ['person', 0.010756123811006546], ['traffic light', 0.010385870933532715]]",6vgGGAm7ANc
28,"[['person', 0.7697088122367859], ['person', 0.6773862838745117], ['person', 0.533991813659668], ['tie', 0.4596118628978729], ['person', 0.23079892992973328], ['tie', 0.0425594337284565], ['couch', 0.024422219023108482]]",RQZr2NgKPiU
29,"[['person', 0.9741187691688538], ['dining table', 0.8944966197013855], ['cup', 0.6591262817382812], ['person', 0.6504629850387573], ['person', 0.5548787117004395], ['cup', 0.47331884503364563], ['potted plant', 0.29779163002967834], ['bench', 0.23065237700939178], ['cup', 0.1669011414051056], ['tie', 0.15646038949489594], ['potted plant', 0.15286338329315186], ['vase', 0.13103492558002472], ['potted plant', 0.09921374917030334], ['chair', 0.08272496610879898], ['potted plant', 0.07453732192516327], ['chair', 0.04296821355819702], ['potted plant', 0.036892954260110855], ['person', 0.034175220876932144], ['tie', 0.03125377371907234], ['bottle', 0.030861683189868927], ['tie', 0.0271455105394125], ['handbag', 0.026829496026039124], ['vase', 0.023440450429916382], ['cup', 0.01885494589805603], ['backpack', 0.018114084377884865], ['potted plant', 0.01659628190100193], ['chair', 0.01637178286910057], ['potted plant', 0.0149620920419693], ['backpack', 0.014155038632452488], ['vase', 0.013768736273050308], ['tie', 0.01373964548110962], ['couch', 0.013174626044929028], ['bench', 0.01297339890152216], ['chair', 0.012450987473130226], ['potted plant', 0.01240774430334568], ['bottle', 0.011717826128005981], ['bench', 0.011559286154806614], ['potted plant', 0.010962657630443573], ['bench', 0.010893605649471283], ['dining table', 0.010575752705335617], ['handbag', 0.010251571424305439], ['handbag', 0.01009777095168829]]",bPNi_492aEQ
30,"[['person', 0.19718345999717712], ['chair', 0.060027897357940674], ['bottle', 0.051616597920656204], ['bottle', 0.04498523101210594], ['vase', 0.034098729491233826], ['bowl', 0.031035691499710083], ['cup', 0.027132339775562286], ['banana', 0.026321548968553543], ['sandwich', 0.022943399846553802], ['cup', 0.022492723539471626], ['bowl', 0.022035913541913033], ['umbrella', 0.021567724645137787], ['bottle', 0.019934674724936485], ['chair', 0.01878270134329796], ['bowl', 0.01751021109521389], ['hot dog', 0.01681455224752426], ['tennis racket', 0.013640972785651684], ['person', 0.013580970466136932], ['person', 0.012176723219454288], ['cake', 0.012012180872261524], ['dining table', 0.011630965396761894]]",h_cfN1t3flE
31,"[['sports ball', 0.9416574835777283], ['person', 0.8030340671539307], ['person', 0.7500779628753662], ['person', 0.5093821287155151], ['person', 0.4922823905944824], ['person', 0.4557494819164276], ['person', 0.25244084000587463], ['person', 0.1879522204399109], ['person', 0.08745582401752472], ['person', 0.07690403610467911], ['cell phone', 0.056820712983608246], ['person', 0.04863080754876137], ['sports ball', 0.04241976886987686], ['baseball glove', 0.03669149801135063], ['person', 0.03488262742757797], ['book', 0.026077542454004288], ['skis', 0.02216360718011856], ['person', 0.021535763517022133], ['backpack', 0.018763817846775055], ['person', 0.018618213012814522], ['person', 0.016310319304466248], ['remote', 0.0156781617552042], ['person', 0.014478438533842564], ['teddy bear', 0.014120025560259819], ['person', 0.013102391734719276], ['person', 0.012608124874532223], ['sink', 0.011852147988975048], ['person', 0.011597486212849617], ['handbag', 0.011560088023543358], ['apple', 0.010776324197649956], ['mouse', 0.010523218661546707]]",XzvHSMEBFjE
32,"[['person', 0.8856365084648132], ['person', 0.7428043484687805], ['person', 0.640265941619873], ['person', 0.6348326206207275], ['person', 0.343063622713089], ['person', 0.19059206545352936], ['person', 0.12616245448589325], ['backpack', 0.05943753942847252], ['boat', 0.05244056507945061], ['person', 0.04922455921769142], ['person', 0.030803240835666656], ['person', 0.021387051790952682], ['person', 0.021187081933021545], ['person', 0.0197286494076252], ['person', 0.01915873773396015], ['person', 0.018175732344388962], ['boat', 0.01678752712905407], ['person', 0.015339783392846584], ['person', 0.01472893450409174], ['cell phone', 0.01444429624825716], ['person', 0.01407475396990776], ['backpack', 0.012648857198655605], ['person', 0.012262299656867981], ['person', 0.011050970293581486], ['person', 0.010093726217746735]]",fCuvR9LEczE
33,"[['sports ball', 0.5834333300590515], ['tennis racket', 0.22306540608406067], ['person', 0.16899722814559937], ['baseball glove', 0.02660239487886429], ['tennis racket', 0.01949833333492279], ['person', 0.016099179163575172], ['baseball bat', 0.014001564122736454], ['sports ball', 0.01101479772478342], ['person', 0.01022312045097351]]",aBza5P5v2-I
34,"[['person', 0.9530925154685974], ['person', 0.9476428627967834], ['truck', 0.7148969173431396], ['truck', 0.6686496734619141], ['cell phone', 0.20081277191638947], ['car', 0.12726350128650665], ['boat', 0.10537184774875641], ['person', 0.040108971297740936], ['cell phone', 0.03201659768819809], ['cell phone', 0.020802471786737442], ['backpack', 0.017916932702064514], ['cell phone', 0.01724420115351677], ['car', 0.015897873789072037], ['truck', 0.015023755840957165], ['handbag', 0.013210724107921124], ['bus', 0.011160779744386673]]",QDSEpjjavhY
35,"[['person', 0.8721596598625183], ['person', 0.6830142736434937], ['truck', 0.12605729699134827], ['train', 0.06923817098140717], ['car', 0.019551951438188553]]",M2xqMZ6b85w
36,"[['person', 0.7486351728439331], ['baseball glove', 0.6074388027191162], ['backpack', 0.12028034776449203], ['chair', 0.050942253321409225], ['chair', 0.04678872972726822], ['sports ball', 0.02862405590713024], ['person', 0.019101036712527275], ['tennis racket', 0.017397034913301468], ['book', 0.010457330383360386]]",52Y7NwbmOHY
37,"[['person', 0.7288691997528076], ['boat', 0.13066419959068298], ['chair', 0.08153051137924194], ['bench', 0.06884954869747162], ['backpack', 0.024495892226696014], ['skateboard', 0.0217804703861475], ['snowboard', 0.020384004339575768], ['snowboard', 0.01696070097386837], ['snowboard', 0.015773192048072815], ['surfboard', 0.01150752604007721]]",dVNZYskqdEc
