,0,1
0,"['Angry', 'Happy']",2kyS6SvSYSE
1,"['Neutral', 'Angry']",1ZAPwfrtAFY
2,['Neutral'],puqaWrEC7tY
3,"['Neutral', 'Happy', 'Happy']",d380meD0W0M
4,['Angry'],gHZ1Qz0KiKM
5,"['Angry', 'Neutral', 'Angry']",39idVpFF7NQ
6,[],nc99ccSXST0
7,['Neutral'],jr9QtXwC9vc
8,[],TUmyygCMMGA
