,0,1
0,[],pfM1F0fBTo8
1,"['Happy', 'Happy', 'Neutral', 'Happy']",qtW9ornyPIQ
2,[],g3IvVejktJE
3,['Happy'],zO0dIgvpmfw
4,[],PrNRtC3XfWk
5,['Sad'],OGPsw2f_HQk
6,"['Neutral', 'Neutral', 'Happy']",NTN2gD9LJnU
7,[],UOHURuAf5iY
8,[],mLuzmXLORSg
9,"['Happy', 'Happy']",RHpnWg6tdaw
10,[],b7FxPsqfkOY
11,"['Neutral', 'Neutral']",Ml9v3wHLuWI
12,['Sad'],DAi3GgwhDR0
13,"['Fear', 'Happy', 'Happy', 'Happy']",tl4I1b6cHKc
14,['Sad'],tN8o_E_f9FQ
15,[],o-BODsf2T68
16,['Happy'],HxuHo62reRw
17,['Fear'],5hpuoMilm_4
18,"['Happy', 'Neutral']",sTwiDhosVks
19,"['Happy', 'Angry']",2WHcBwq2wHc
20,"['Happy', 'Sad']",JBTNG-8w5_g
21,['Happy'],yMf3dvNzXbU
22,['Happy'],PH3lTEhNkUk
23,"['Angry', 'Neutral']",EZXu7RxBR0Y
24,['Sad'],YZ1UN5gvLjQ
25,[],rrwd2_UkmNw
26,[],m7Ege1M5Pag
27,"['Neutral', 'Angry']",X4Ul5vTJ-uk
28,"['Happy', 'Neutral', 'Angry', 'Sad']",bEWLOo12UAU
29,[],sK2RoVVxQsA
30,[],CH3aAnw7XeU
31,"['Happy', 'Happy']",oZYryYLYIsM
32,[],DRfniGCgW0I
33,[],fPeQR-_JBzU
34,[],1QmPCVW6jOs
35,['Sad'],CUNq2_VjRn4
36,['Neutral'],rsEne1ZiQrk
37,"['Neutral', 'Neutral', 'Angry']",CeCgsmTjHjk
38,[],tG-IGNvfrg8
39,"['Neutral', 'Happy', 'Sad', 'Sad']",e15ZR6XG4Z8
40,['Sad'],j1f04Jg7IaA
41,[],T8lWjQRhQXY
42,['Angry'],3BNg4fDJC8A
43,[],b7zWwo9dbiU
44,['Happy'],RF-Mqs2qC-M
45,[],anjMMdSuFuE
46,['Happy'],JRocY48P0qA
47,[],I2sRc3j7IU0
48,[],_pxQcHAMi1E
49,[],BWp5WAFGV60
50,[],kxkrdLI6e6M
51,[],mE5bohQxxx0
52,"['Sad', 'Sad', 'Angry', 'Angry']",J15vfXqnwWw
53,"['Happy', 'Happy']",3lgcBZdMZxM
54,"['Neutral', 'Happy']",bNcj9iR956M
55,['Neutral'],ET6XGZqOyjY
56,"['Fear', 'Sad', 'Happy', 'Sad', 'Sad', 'Neutral', 'Happy', 'Happy']",l9jZFwwZQJs
57,['Happy'],CiFnp-oKZQc
58,['Angry'],g-F3A9n9BLg
59,['Sad'],ZcCp7488puc
60,['Neutral'],zOLbPvwK7-Q
61,['Happy'],pwYa2LyCans
62,[],6_DgXvcfhYg
63,"['Sad', 'Angry', 'Happy']",VlOq_4lmpzE
64,[],d2TrEsA3nzg
65,[],dVQ6rwaZ648
66,"['Happy', 'Happy']",f3mOQCjL10g
67,[],DV1OqgHb3jc
68,"['Angry', 'Happy']",bc5BnTYRgx8
69,['Angry'],42FRgdjveGU
70,"['Fear', 'Happy']",JDmse8M-3-Y
71,"['Neutral', 'Fear']",OYcv406J_J4
72,"['Happy', 'Sad', 'Happy', 'Neutral', 'Angry']",v85VNXT0Euk
73,['Happy'],CV3SaepBEYI
74,[],XkGTE4WMMko
75,"['Neutral', 'Neutral', 'Neutral', 'Happy', 'Happy']",aFMUPcuSsJs
76,"['Happy', 'Fear']",Me8jYR9Q0kw
77,"['Neutral', 'Neutral']",SSM4cT0chPU
78,['Neutral'],dc89yyOS0Z8
79,['Sad'],VaGcPRMY5UM
80,['Sad'],4Mayo-iUQDk
81,['Angry'],UYDAgS2Mr6M
82,['Sad'],YHdOh90kGHQ
83,[],LDS8SeO6hyg
84,[],km5FAAQLUT8
85,['Neutral'],WOAvDQNNaCA
86,['Neutral'],8dHNmfLJeR8
87,['Neutral'],S8e1yxXiODQ
88,['Angry'],p-BA2c8T8vc
89,"['Sad', 'Sad']",YvEGAcgpwqQ
90,['Neutral'],xDsMX18qSfE
91,['Fear'],6Rl7fQQRmtg
92,"['Sad', 'Sad']",osBrGeRCVqY
93,[],eMkZ8GEVgUw
94,[],tIYJcjhINqA
95,['Happy'],gNXoxfeyzmI
96,"['Sad', 'Sad']",zTY7dvFJbXY
97,"['Neutral', 'Neutral']",v_8TF4nv88s
98,[],JZ6cvJVULp4
99,[],lRlVPAeZTzc
100,['Happy'],jlmNwjdYVnk
101,[],BPmAxzEJpWA
102,[],D5bEwcJ8eCI
103,[],OTEIbWy8AvY
104,[],ZrP0Mqj9U_c
105,['Angry'],ZT0CCaKDxjg
106,['Happy'],CmO2143BzYA
107,"['Angry', 'Angry']",GBTV5ekQwWw
108,"['Neutral', 'Fear', 'Angry', 'Angry', 'Sad', 'Neutral', 'Angry', 'Neutral', 'Angry']",kbaMeEcdDfM
109,[],k5wc9V7ggVg
110,['Sad'],DKPCBAlDw2A
111,['Angry'],hZr1u-zzejU
112,[],BPQHG-LevZM
113,"['Angry', 'Happy', 'Happy']",ACHZrvF6mTA
114,"['Angry', 'Angry']",Jqh-XJovVJg
115,['Happy'],SpdgahDp2Wg
116,[],vbaDqD_eBug
117,"['Angry', 'Sad', 'Surprise']",894X4nV9Mys
118,[],VYmfEx3taAM
119,[],uLdNG_axPpg
120,['Fear'],z5JQMBcVFns
121,['Angry'],b1Vi4YGMGkk
122,['Happy'],CU8qwXYH83c
123,"['Fear', 'Fear']",54z8jWNM0bE
124,['Happy'],cN26ESa3IQk
125,"['Surprise', 'Neutral']",t9QtXGirWf0
126,['Happy'],57nZ7LaVAH0
127,"['Neutral', 'Neutral', 'Neutral', 'Angry']",ut6UYwbt6Xk
128,['Neutral'],J6R0X6NTnSw
129,[],HtLbE_SIuxg
130,[],zPJl2e38S4g
131,['Sad'],cYxzLGk2NcY
132,['Angry'],oNpzeIdOtlk
133,['Angry'],yN0O8UaTnRA
134,[],Ky9aIxiGzfk
135,['Sad'],kX0vO4vlJuU
136,['Happy'],HQiDKE85P3U
137,['Angry'],Zo9rgbn0SMs
138,['Angry'],TLS837FaO4Y
139,"['Neutral', 'Happy']",ZCEgDAYzyRw
140,['Sad'],kXeJFEN4tps
141,"['Sad', 'Sad']",Ev23TV62k08
142,[],bI31WqFDxNs
143,"['Neutral', 'Angry']",WbQUT3vNUtE
144,"['Angry', 'Fear']",4Qs8herYTqY
145,['Neutral'],MKc22HuE_94
146,"['Fear', 'Fear', 'Sad', 'Happy', 'Neutral']",d1D1SJ-KqaQ
147,['Fear'],nWzHaRM8jeo
148,['Angry'],O8pMkVg0O20
149,['Happy'],4oYYVrEFWE8
150,"['Neutral', 'Angry']",4kDklB6-69Q
151,['Neutral'],ZEkImgh--PE
152,['Angry'],KQRq9FZqNj0
153,[],Bm8rz-llMhE
154,['Angry'],yko-YmuDm7E
155,['Happy'],sfj3aX_ed7U
156,"['Happy', 'Happy', 'Happy']",HfIgfy0HJHU
157,['Neutral'],mNKwe9k55fs
158,[],71X7a8eu73k
159,"['Happy', 'Neutral', 'Happy']",M-Rl_kUU4vk
160,"['Happy', 'Happy', 'Happy']",5jmaUAvUou4
161,[],8PRrH-1kuwY
162,['Angry'],FkiQ67FtycI
163,['Angry'],J75enyWdbBM
164,[],s4kX4R6T9ms
165,['Neutral'],3b24Q8Bz7b4
166,[],t7klO0p092Y
167,['Sad'],Tlu-_31CWfY
168,[],i5qOzqD9Rms
169,"['Angry', 'Happy']",_NWs7ntMRBA
170,"['Sad', 'Sad']",M4ZoCHID9GI
171,"['Sad', 'Angry']",n5LoVcVsiSQ
172,"['Happy', 'Sad']",QBzQeyHh0i8
173,"['Sad', 'Neutral']",J-dv_DcDD_A
174,['Sad'],lOz7cPJQd8E
175,"['Sad', 'Fear', 'Sad']",dLRMA_lWsDY
176,['Happy'],R1TSiB9OuVM
177,"['Angry', 'Angry']",b_lULj6v804
178,['Neutral'],bRkdzjzqepQ
179,[],KpHP8VmxnBo
180,"['Sad', 'Happy']",CvqtJTrsKCE
181,"['Happy', 'Neutral', 'Angry', 'Fear', 'Happy']",7_FJUSBFbJM
182,['Neutral'],dY2jpeasD4w
183,"['Neutral', 'Happy']",bvf5DlhvJJE
184,"['Neutral', 'Angry']",8udNOTFiqUs
185,[],tfREC-AkX20
186,['Sad'],exjMt3v81tA
187,[],hwjdXBxeWsc
188,['Happy'],EQqIiTk2fy4
189,['Happy'],HiQHcbFJv_o
190,"['Sad', 'Happy']",8hYTPl7MkiA
191,"['Happy', 'Happy']",DNrNMg8_gEs
192,[],rzVJrBOsf0M
193,[],oJ2faqXlU1s
194,[],NcsGpDFKCgY
