,0,1
0,"['Angry', 'Sad', 'Sad']",3SqtO2VXsPI
1,[],SKV6h_5XFbk
2,['Neutral'],voG07pt-KYI
3,['Neutral'],SQsPvrev_bQ
4,['Happy'],kATuE1S5qk0
5,[],XdNOI-q70q4
6,['Happy'],3eY394uqk9Q
7,['Neutral'],37R2_bvJjGM
8,['Neutral'],kuw3yQqhe8M
9,[],vFQ8hsZsDkA
10,[],WBxwX1myxqc
11,"['Neutral', 'Happy']",mQ055hHdxbE
12,['Sad'],Fj3euSYAtnc
13,[],JNyZ49q4vrU
14,['Angry'],6wGj89GE6aQ
15,"['Surprise', 'Neutral']",1HBvOZlvj_w
16,"['Neutral', 'Neutral', 'Fear']",a7JQzSn8Ptg
17,['Angry'],amtC28yfYCM
18,['Happy'],8rbE3RssSEY
19,['Happy'],gB_7KBTfaw8
20,[],9NC2saE5MbQ
21,[],_1LdMWlNYS4
22,[],AFbu21AGSho
23,"['Neutral', 'Angry', 'Happy']",GuKSrYux-Is
24,"['Happy', 'Happy']",mHbWgIy3wmo
25,"['Fear', 'Happy', 'Angry', 'Angry', 'Sad', 'Angry', 'Fear', 'Angry']",jE2VvGZktJo
26,[],IZNAp5g-nPQ
27,['Fear'],CZkUNPBlJIQ
28,['Happy'],qmvj7ijV0Q0
29,"['Sad', 'Angry', 'Neutral']",kFMZUxX6K6o
30,"['Neutral', 'Happy', 'Angry', 'Neutral', 'Angry', 'Sad']",9sRQQRiltrE
31,['Neutral'],aEM2kOrrNJI
32,['Neutral'],Zxj4WT40yLM
33,[],au8QGTiPhEw
34,"['Happy', 'Neutral', 'Happy', 'Happy']",tn0hCTyj2Kc
35,['Happy'],H08xgoXkpa8
36,[],vRf3azp1pak
37,"['Neutral', 'Neutral']",s1RxsMYi2xw
38,[],2XQPTtTv_O4
39,[],vDyYMcjf500
40,['Happy'],Ut7e-0X8lds
41,['Happy'],99t4EBwIAt8
42,[],P21a5Uty-uc
43,[],UhiXEgqhBWs
44,['Angry'],GfxNGjfSKRY
45,['Sad'],hHaUQh6Gx-Q
46,"['Sad', 'Angry', 'Fear']",YpUDblEURdY
47,"['Happy', 'Neutral', 'Fear']",ZKZwrlNHMkk
48,['Sad'],0URpDxIjZrQ
49,['Neutral'],1MGNw-Y2QPk
50,['Happy'],hQW_9ws8OhA
51,['Happy'],NtmvX1T4cU0
52,"['Fear', 'Fear', 'Sad']",jxWJLs7_doc
53,"['Fear', 'Sad']",rjh6CbETwn8
54,['Happy'],9JBKuNrd5m8
55,"['Surprise', 'Sad']",w8AJBlmLMZM
56,['Happy'],XbxRqlHtKUE
57,"['Happy', 'Neutral']",Yg8jdBLTtfo
58,['Happy'],fYUXvrF85uQ
59,['Happy'],CTFZoz-mB5k
60,"['Neutral', 'Fear', 'Surprise']",YKkp4jZlIfQ
61,['Happy'],7IUWv-GmGQg
62,"['Happy', 'Happy', 'Fear']",JyG5hdbQpDM
63,"['Neutral', 'Sad']",HdusPnywwPI
64,"['Sad', 'Angry', 'Angry', 'Neutral', 'Fear', 'Sad']",8uArRFr7_YY
65,"['Sad', 'Neutral']",xqj7XOv9mC8
66,['Happy'],pwGbwYAfSmg
67,['Happy'],jD83QaWy8LI
68,"['Neutral', 'Angry', 'Happy']",VhI2EpAIcm4
69,['Happy'],Hh-YcWJTt7Y
70,[],w9JrUVI_h4I
71,['Happy'],Aopb6YZyeFU
72,[],nQySbNGu4g0
73,"['Neutral', 'Angry', 'Angry', 'Sad', 'Happy', 'Sad', 'Angry']",4qcLz8M7L7k
74,['Fear'],ovgMFFBV8X4
75,"['Happy', 'Sad']",zJ9kMg08Yds
76,[],flLc6LmAG6c
77,"['Neutral', 'Angry']",WemDKlmMAIs
78,['Happy'],ys6KVWA4okw
79,[],m9sR3Z0vVOc
80,['Neutral'],X9Qh8vsSE-c
81,"['Neutral', 'Angry', 'Neutral']",tgMxQ4qCANg
82,"['Fear', 'Sad', 'Sad']",3shrder58iU
83,[],GKJQ5J1jXFw
84,['Happy'],xTlNMmZKwpA
85,[],E4c7EE8_IX0
86,[],5DsBQiYNwuk
87,[],sV7eDd1d7LI
