,0,1
0,"['Happy', 'Neutral']",uwbd0-gaoY8
1,[],SzAuB2FG79A
2,['Happy'],MLywBJCOK6Q
3,['Happy'],YuAA5DEXbG4
4,"['Happy', 'Angry']",nt7b-Qp34hk
5,['Fear'],bNF9VJgfPS4
6,"['Angry', 'Happy', 'Neutral']",7FM_MfpYOLU
7,[],d7gOtEwaJzw
8,['Sad'],X_vVMmvjEts
9,['Happy'],VwAnsAUYnw4
10,[],mXiFHDfvn4A
11,['Sad'],D_eZxSYRhco
12,['Happy'],wIimU5-UEPc
13,[],kLpH1nSLJSs
14,"['Neutral', 'Neutral', 'Neutral']",HtNWc1AIU20
15,"['Happy', 'Sad']",_hMQe2U4c6w
16,['Happy'],w9JQf4Lw46g
17,['Sad'],UDIkXCDdLTo
18,['Angry'],Uv1xscwDtIQ
19,[],08qd-vsHbaY
20,"['Happy', 'Fear', 'Fear', 'Happy', 'Happy', 'Sad', 'Sad', 'Happy', 'Surprise']",Mjl4OReUX-c
21,"['Sad', 'Happy']",A_xWDAbnBSU
22,['Fear'],XUqRem0W8L8
23,"['Angry', 'Sad', 'Sad', 'Neutral', 'Sad']",jzD_yyEcp0M
24,['Sad'],xYtsL9znopI
25,['Happy'],Z0vLiQLpsc8
26,[],A9k89DYdHKQ
27,[],xLtYmhj-0Kg
28,[],7RZzxbZ6WWY
29,['Happy'],4eOq4xzaPsA
30,[],m4-sL1r9i1I
31,['Neutral'],_0ovuLsnU1A
32,['Fear'],AOvCyD9bbDM
33,"['Neutral', 'Neutral']",HMKoFuOzkxc
34,[],URfbzdgxFmE
35,['Happy'],Lok2EvthO-U
36,[],h6Yx7IIl8iY
37,[],BHloD113J54
38,['Happy'],hTFdtso911s
39,[],gZItyr1SNjU
40,[],urBtAEObqoQ
41,['Angry'],ILZ7Oy3gM5U
42,['Neutral'],meLOY29qarc
43,"['Happy', 'Happy', 'Sad']",H6tRAXugvHI
44,['Neutral'],HTDNGv61-Dk
45,['Sad'],7KPcfdbVTic
46,"['Happy', 'Angry']",ZxD3o-9H1lY
47,"['Neutral', 'Fear', 'Fear']",0AUFyFEt35g
48,['Fear'],aAG9G35ioT8
49,"['Happy', 'Sad']",V5cOvyDpWfM
50,['Sad'],iqsQ0KHImrU
51,[],SlQPqC_bX6s
52,['Sad'],LF32cBrUAy8
53,['Happy'],N6hVmn9FM7o
54,['Sad'],JeRtUXTQ_aQ
55,[],WTyNJOXycQk
56,['Neutral'],doFpACkiZ2Q
57,['Fear'],Q17z9a03YaM
58,[],STEUAcTmXTg
59,['Neutral'],ziLWPlVN0MM
60,"['Happy', 'Angry']",nFpEuUY-zQ0
61,['Happy'],XZ-IYxacK3I
62,"['Happy', 'Happy']",Xg_4tbLnIOc
63,"['Happy', 'Happy']",pVgx8pYpwRE
64,"['Neutral', 'Happy', 'Neutral', 'Angry', 'Angry']",IrmTRb2Ar1I
65,[],eVoXmDdI6Qg
66,"['Happy', 'Happy', 'Happy', 'Angry', 'Sad', 'Happy']",k1xvol1SCx8
67,['Neutral'],I5X3vC-XsU0
68,['Neutral'],l1DTeah8YAs
69,[],ixNNLvyCn5Y
70,"['Happy', 'Angry', 'Neutral']",AVoe5SH_K8k
71,"['Sad', 'Happy', 'Neutral', 'Neutral', 'Happy', 'Happy', 'Angry', 'Sad', 'Happy']",aydY1eiGjgs
72,"['Happy', 'Neutral', 'Sad', 'Happy', 'Sad', 'Neutral']",xpVfcZ0ZcFM
73,['Happy'],EcFJbKJxjDA
74,['Sad'],_6lGaYh71g4
75,"['Neutral', 'Happy', 'Angry']",M-9A1Ysq9RE
76,"['Sad', 'Happy', 'Sad', 'Happy', 'Happy', 'Happy']",1_OVkSsH4NY
77,['Neutral'],IqNQrpSe7UE
78,"['Sad', 'Sad']",VTzD0jNdrmo
79,[],tGRzz0oqgUE
80,['Angry'],xyXscDJSHD0
81,['Angry'],z0iTGgVhPKE
82,"['Neutral', 'Happy', 'Neutral']",ipE-iN_LLcA
83,"['Happy', 'Happy']",Ox-DSihhpBM
84,[],3TPY4TKo6uQ
85,[],l8B5dqjsZUs
86,[],o6TJFM0JDU0
87,['Sad'],l-2xdJWnDv4
88,['Happy'],y5MKhfqMHX8
89,"['Happy', 'Happy']",o3_jM-Ccb9g
90,[],zXV4Sgeyr2c
91,[],6QtjdDiMLVg
92,['Happy'],9yDNAc8YS9c
93,"['Neutral', 'Angry', 'Neutral', 'Sad', 'Happy']",elwTgpHlty0
94,['Angry'],QZL2NrrhjHY
95,"['Sad', 'Neutral', 'Neutral', 'Fear']",_bzQ6sMFUb0
96,"['Happy', 'Sad']",UedDBjWIMgU
97,"['Happy', 'Happy']",eqVHah0f-1c
98,['Neutral'],QNNcl2mEHzQ
99,"['Happy', 'Angry']",HBfEf9MsRr4
100,"['Sad', 'Neutral']",TXHB9wL4WFg
101,['Angry'],GEsK9GudV2M
102,[],kIHhVkkHV2k
103,['Neutral'],nRRBajXoN4M
104,"['Fear', 'Neutral', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy']",r1CMjQ0QJ1E
105,"['Sad', 'Happy', 'Happy', 'Neutral', 'Happy', 'Fear', 'Neutral']",-5aaJJQFvOg
106,"['Neutral', 'Happy']",q8kIxK2kI7k
107,[],Y_BgapvcZO0
108,[],og77pfVFJTs
109,['Happy'],wrvN87l3s08
110,['Happy'],gzVTDKK-EKM
111,"['Happy', 'Sad', 'Neutral', 'Fear', 'Happy']",ZKSeQmgg40Q
112,[],FeRi86DcfyA
113,"['Sad', 'Happy']",FxFF5bgG6xs
114,[],7bPSxB-8__o
115,['Angry'],YtKap-E0OGM
116,"['Happy', 'Happy', 'Happy', 'Angry']",Q_VeGFPY6BM
117,['Neutral'],YFHHGETsxkE
118,"['Fear', 'Happy', 'Sad', 'Angry']",Ob48twC1yf8
119,"['Sad', 'Sad']",4AtOU0dDXv8
120,['Neutral'],6uJemANlDqQ
121,"['Sad', 'Angry']",8cmrzeDJ8JM
122,"['Angry', 'Sad', 'Neutral']",p03TIGqEc8o
123,[],CBZgoICDr6E
124,"['Neutral', 'Fear', 'Angry']",6J-D86wfxiE
125,[],CvAQpSdcvno
126,"['Sad', 'Sad']",E-u9uo0laA8
127,['Sad'],UsciN7COX1g
128,['Sad'],UEhsFEgsI5U
129,['Sad'],BQ31l1gPGKM
130,"['Happy', 'Happy', 'Happy']",hEXCdNnUErY
131,"['Happy', 'Happy']",Vm4Xn5vjqRA
132,['Sad'],JpvC3j9Qxus
133,['Happy'],k3PEl45DjkA
134,[],JNkTNAknE4I
135,['Sad'],eT2D50_pgUU
136,['Happy'],jOTLVy7kgXA
137,['Sad'],sHupIDugAD8
138,"['Angry', 'Angry']",m6qubM54PtE
139,"['Sad', 'Happy']",bTE_EEuVRe0
140,"['Angry', 'Happy', 'Neutral', 'Angry', 'Angry']",MjttubnVpqg
141,['Sad'],C0Uv23ELQMQ
142,"['Happy', 'Sad']",73_OWzBr8Fo
143,"['Happy', 'Neutral']",ejD9084JJA0
144,[],-7tSTUR7FG0
145,"['Sad', 'Sad']",2afSbqlp5HU
146,['Sad'],YZrtSdRS3cs
147,['Happy'],VeDIOvlN2Gg
148,['Sad'],2YVMusIxisY
149,['Angry'],Jb3xzXyNh8I
150,['Neutral'],R8jVjBDcV4M
151,"['Happy', 'Fear']",QkR_xPPmT70
152,['Sad'],SFKPktgfQdI
153,['Sad'],A70B_LKyOrU
154,[],w-n3YPSHv4s
155,"['Neutral', 'Happy']",SupFJHdlVGc
156,['Fear'],TJS52KsNAjc
157,[],KZ_eXk5t0r0
158,['Happy'],itE8Cd85-QM
159,['Happy'],TlvsuVe8Fh0
160,"['Sad', 'Sad']",2ATuTL5i0_c
161,['Angry'],T3hXC5yNZOc
162,['Sad'],OK3GJ0WIQ8s
163,"['Happy', 'Sad']",Vctcsa8Slxo
164,"['Happy', 'Happy', 'Happy']",VLuS34uhLJQ
165,['Neutral'],TxY10VhmLR4
166,"['Angry', 'Happy']",dQhH0vPTSZY
167,['Neutral'],gx3S73InQ04
168,['Happy'],USc52ljSmuI
169,"['Sad', 'Neutral', 'Neutral']",gWV7JIxFcbY
170,"['Angry', 'Neutral', 'Fear']",vN-9kXivHZ8
171,['Happy'],8PwD3DUTJWM
172,['Happy'],MgMLdq9DnNc
173,[],s2GLaxXMVq4
174,['Happy'],AHwZBYCwxPY
175,"['Happy', 'Happy']",xvmTr6S00Aw
176,['Sad'],9bAiXJoNdy0
177,[],Ecd4eA067P0
178,[],_KBc4B5JFoQ
179,"['Happy', 'Neutral', 'Neutral']",mctn16hLzhg
180,"['Happy', 'Angry']",_I_D_8Z4sJE
181,['Neutral'],lRkTgVynmbM
182,['Neutral'],xuAH21DkJow
183,['Happy'],kton-qrKNLc
184,['Neutral'],8gHURYmTzFs
185,['Sad'],2UByqalCfnk
186,['Happy'],D8mu5AgUsPs
187,['Neutral'],8q1NFlE17qs
188,"['Neutral', 'Sad', 'Neutral', 'Neutral']",79dZ8JBTIL4
189,"['Happy', 'Neutral', 'Neutral', 'Sad']",YemaMEMB8zc
190,"['Angry', 'Neutral', 'Sad']",AeVJATwE2N0
191,[],26ZX7NbOhks
192,['Happy'],Hp4z1ztsYBw
193,[],MGYJuETPQEg
194,['Sad'],XP32nDUMYS8
195,['Happy'],PzcaR1N0pTI
196,"['Sad', 'Sad', 'Neutral']",6IL4sMC_XBE
197,[],7HIt7pA4WqY
198,[],7pLdjf2NSiU
199,[],wLl4ONpfbw8
200,['Fear'],Wd_idMpg_qQ
201,['Angry'],CdE2zc4qsDs
202,"['Angry', 'Angry', 'Angry']",ctmgkGEOKI4
203,['Neutral'],AE5PqQ_6V5Y
204,['Neutral'],EgEljsUNCe4
205,[],425M4M3Opkk
206,[],Ek3aeUhHaFY
207,"['Neutral', 'Angry', 'Fear', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Angry']",8U88dHTfDiA
208,"['Neutral', 'Neutral']",RQm0nKoODo4
209,"['Happy', 'Sad']",FO6dRbQMPPw
210,[],aRsOBFhNjVM
211,['Fear'],8O_MwlZ2dEg
212,['Neutral'],aq-phmpUJ_E
213,"['Happy', 'Happy', 'Happy']",XeLIvgsYdFI
214,[],4HU6Z7anycw
215,['Angry'],AvFNCNOyZeE
216,"['Neutral', 'Neutral', 'Sad', 'Neutral']",dm6ZSfE5muc
217,[],2NlNEj2mCIg
218,"['Surprise', 'Happy']",kNg_RFDYpTw
219,[],uK7JtrAog3U
220,['Neutral'],0XElmYomloA
221,['Neutral'],RoYzoe0FHMg
222,['Sad'],37lXjnflt9M
223,['Neutral'],aLt_4e6MthU
224,['Sad'],_AsPY1bQx70
225,['Happy'],ahSKGi_21xg
226,[],HjoJqZDjxgI
227,"['Neutral', 'Happy']",LtqHnoHMQOY
228,"['Angry', 'Angry']",EC5UCCnk59c
229,"['Angry', 'Neutral', 'Angry', 'Angry', 'Fear', 'Angry']",HmBIn9De-Yc
230,['Neutral'],y0PMqR7IbAQ
231,['Angry'],AcZBI8UaMso
232,['Angry'],TUUUh-51t1k
233,['Happy'],FA2k2U_pEcw
234,"['Neutral', 'Happy', 'Angry']",SphTGtDlhHw
235,['Sad'],O8hm2Ml-pA8
236,['Sad'],fzmM0AB60QQ
237,"['Neutral', 'Neutral', 'Angry', 'Sad']",LjUXm0Zy_dk
238,['Happy'],kP3xrSPYi-0
239,['Sad'],iIaVdlcDRA0
240,['Happy'],LJjsm6CVsG8
241,['Neutral'],Y5Zu1P4Hg3E
242,['Sad'],F-nQ_KJgfCY
243,[],VloKUNlNG2s
244,"['Neutral', 'Neutral', 'Angry']",HS6R2Q7eRdg
245,['Happy'],zlAqizx7Lf0
246,['Happy'],R4EvoDEmqzY
247,[],ir0G79oHXMc
248,"['Sad', 'Sad']",oSZDe6CrfN4
249,"['Happy', 'Neutral']",NAirxs9Io4k
250,['Sad'],zTIoErJmsp4
251,['Angry'],KWXvMicCzm0
252,"['Sad', 'Sad', 'Angry']",HMvx0NbQ-Y0
253,['Happy'],goR0ki9OUts
254,[],mMHT2vdWvpg
255,['Fear'],T-f34TPnngQ
256,['Happy'],zVVrfqwA5lQ
257,[],zorKvDiLbxw
258,[],WX_0qCyFaeM
259,"['Neutral', 'Neutral', 'Happy']",3K4WG7Tqza4
260,"['Angry', 'Fear', 'Fear', 'Sad']",7Jz8wZbXuDA
261,[],sFLTqo2emQ8
262,"['Angry', 'Neutral']",2VggEmXPnGw
263,['Fear'],dtER80sOjX4
264,[],UaAHl_m_ybk
265,[],r_ho3R3LbHU
266,[],_yiQHtBFYkg
267,['Angry'],UdRZLPG_xUM
268,['Happy'],yzGmnjDFuZE
269,['Happy'],pkJtiVCMXVg
270,[],tCXGJQYZ9JA
271,['Fear'],6Km34EXxGZ4
272,[],pHvXZLREt9E
273,[],pspGtXW0QYo
274,[],z85JsxyICg8
275,['Angry'],CrUETaziY_0
276,[],2AAUadR6Hjw
277,"['Angry', 'Sad', 'Happy']",MwdYpMS8s28
278,[],94n19Cp2O2o
279,"['Happy', 'Sad']",5sEaYB4rLFQ
280,['Angry'],8OARiNiJ_w8
281,['Angry'],fTK0hhBiCgA
282,['Sad'],PGMR2A1_9pE
283,"['Sad', 'Happy']",5SkwvwSydmk
284,"['Fear', 'Sad']",eljAjPH6zQI
285,['Sad'],C9vVz7j-zV4
286,"['Surprise', 'Sad']",qzt7JvsYIuI
287,['Happy'],X-5yy4ETxlQ
288,[],WxAxIy1DzXE
289,['Neutral'],hUDAcPr9dQs
290,['Sad'],eFjFxgHedgM
291,['Sad'],95Rzsn-zjr0
292,['Sad'],pWZtbfBGjIg
293,"['Sad', 'Neutral']",MowKgO0IeyU
294,[],VygnE7XlWJc
295,"['Happy', 'Happy', 'Neutral', 'Neutral', 'Happy', 'Happy', 'Happy', 'Happy', 'Fear']",6sHIq41sI-w
296,['Neutral'],CziHrYYSyPc
297,"['Neutral', 'Sad', 'Fear']",ijnp0bn0u6o
298,['Neutral'],sS0LCjOiIhc
299,['Neutral'],XthLQZWIshQ
300,['Sad'],92RkVMMvgAU
301,['Sad'],6BhLaE0PHRA
302,['Angry'],DI8JsP05k5Q
303,"['Angry', 'Happy']",CoAiBdkXFBA
304,[],gegW-vR_UHo
305,['Happy'],k3uh0MJeypI
306,['Neutral'],nCWKrEA4FBw
307,['Neutral'],h3EJICKwITw
308,['Happy'],3RdLd4imW6U
309,['Happy'],EpW_OEuHNX8
310,['Sad'],WR7cc5t7tv8
311,"['Happy', 'Angry']",cVx9EFK3DWE
312,['Happy'],Yv_rod8-Ma0
313,"['Fear', 'Sad']",f_lDdj755PA
314,[],1SnWTW6YXbE
315,['Sad'],ckS1F3mJzb0
316,['Angry'],1HcoMNJUiM0
317,[],XGd1dq1BatM
318,"['Angry', 'Happy']",GKPIae1_LYw
319,['Sad'],3v0c6smpHSk
320,"['Happy', 'Neutral']",NhNJjvStrJM
321,"['Sad', 'Angry', 'Angry', 'Fear', 'Angry', 'Sad', 'Angry', 'Angry', 'Angry', 'Sad', 'Sad', 'Happy', 'Sad']",QwievZ1Tx-8
322,[],EBYsx1QWF9A
323,['Neutral'],Iwz4P8HfGVM
324,"['Angry', 'Angry', 'Sad']",YiEFcURJ67U
325,['Happy'],xNNxGzBfZ2k
326,"['Sad', 'Sad']",VwIXMm0a_t0
327,"['Sad', 'Sad', 'Neutral', 'Angry', 'Neutral']",7GD1oeLeGUU
328,"['Angry', 'Sad']",6oHn_mmeUOc
329,['Neutral'],soBb4X5Hb6k
330,['Neutral'],_ti2nJnJZnY
331,['Happy'],739XDwYBEdI
332,[],hxVnGH6llkQ
333,['Happy'],gBUBAfGIytc
334,[],nIwCVaYR-HU
335,[],pgN-vvVVxMA
336,"['Sad', 'Fear', 'Angry']",LPTlvQ1Zet0
337,[],_qQsPw4CqUI
338,['Sad'],HPc8QMycGno
339,['Happy'],SBH83sXfsP0
340,['Fear'],XAcjj16GMR4
341,"['Sad', 'Happy']",fmhbFFAFqRE
342,"['Neutral', 'Sad']",BR4aMnZMwic
343,['Fear'],iXfHlch1Lso
344,['Neutral'],Ph54wQG8ynk
345,['Fear'],fGqdIPer-ms
346,"['Happy', 'Angry']",LAQRtjvtQRo
347,[],fzCct3j-pH8
348,['Happy'],wjdXv3bOtqc
349,"['Sad', 'Neutral']",gOh2XtaPDWk
350,[],2vJDniqV8V4
351,['Neutral'],tIeXSCPBDsY
352,"['Happy', 'Angry']",JhvwFB-NUbA
353,['Happy'],Ns7h153aFb0
354,['Sad'],DfxhWPvhFCQ
355,['Angry'],ovEH_0lHLsk
356,"['Neutral', 'Happy']",CMzzImAolMc
357,"['Sad', 'Angry', 'Angry']",e9byydi6cns
358,"['Neutral', 'Sad']",w8elLwSfGEM
359,['Happy'],N2MHDzMcGpg
360,[],pmMjkMtpnTc
361,['Fear'],G2U_H5dFKH0
362,['Sad'],FhwktRDG_aQ
363,['Angry'],FFsp5b4AUTE
364,"['Angry', 'Sad', 'Angry', 'Neutral']",jnQ4V-wajLY
365,['Fear'],dx9mF1KJr0s
366,"['Angry', 'Sad', 'Sad']",CW_UQL2gm7w
367,[],0NWKUHl6JLY
368,[],O-fydBL9g_k
369,[],H95362B0YOg
370,[],EQwhPkX3fnM
371,['Fear'],kEU5V4jq2w8
372,[],fS2fsa1fuIw
373,['Happy'],wrzwGuLTnOA
374,"['Sad', 'Happy']",TdjAJeUy0zM
375,['Happy'],mwgUesU1pz4
376,['Neutral'],kjaHhduqS5o
377,"['Angry', 'Happy']",xCwwxNbtK6Y
378,['Happy'],aZUopuhqwCM
379,"['Neutral', 'Neutral']",54BVvP7zvDQ
380,[],dl7tsRkAD7w
381,"['Fear', 'Happy']",DsyeNGEmobA
382,[],59w7ymFyQVI
383,['Fear'],oSumNo-j-oc
384,"['Neutral', 'Happy']",HgknAaKNaMM
385,"['Sad', 'Happy']",k-UAk-kp7q0
386,"['Happy', 'Happy', 'Happy']",EdRmaKHqYJY
387,['Neutral'],eYf1IKFNHgM
388,[],Q9vZHbcx6cQ
389,['Angry'],jVXauWq9Hwg
390,[],IlkBLwl4aBM
391,['Happy'],eeOnYPobY_g
392,['Happy'],yOOiVK31h7g
393,[],hLljd8pfiFg
394,['Happy'],2aQykuIaJVI
395,[],NA5vT1LooXk
396,[],YGXiVHTy0JE
397,['Happy'],7WbdxpZ6Khc
398,"['Happy', 'Happy']",8iFGgfJiLsg
399,['Happy'],9XaS93WMRQQ
400,['Happy'],au2n7VVGv_c
401,['Angry'],gNTIOZ3jJJo
402,['Sad'],eqMC2qENv1c
403,[],NMFnVfsNf5Y
404,"['Sad', 'Sad', 'Sad', 'Angry', 'Sad']",DqSBQqj94JU
405,"['Happy', 'Fear']",zwEn-ambXLw
406,[],J3ue35ago3Y
407,[],1XsKiDXWtyE
408,[],ToY6sjSV8h8
409,[],m7b8hitvfoE
410,['Angry'],MYnpO03crr8
411,[],JSXGagNzNLw
412,[],jMf16G4kZUo
413,"['Sad', 'Fear', 'Angry', 'Neutral']",hUxQ74iAc5c
414,[],Ifpq10K6zhs
415,"['Neutral', 'Happy']",gEn3wcpNsg8
416,[],L424fq8RICQ
417,"['Angry', 'Neutral']",IMQCrDQWcvQ
418,"['Fear', 'Angry']",YJ25apqV-C8
419,['Fear'],HE8SYbMsm0E
420,['Happy'],x4CF5pruJz4
421,['Sad'],qE-gdNIL8WI
422,['Happy'],R9q5lBy2w1E
423,['Neutral'],_hTTvO50QTs
424,[],f55HngFE9YM
425,['Angry'],kMRe5A215xs
426,[],bFbOHqCpeFs
427,[],yvYeAdcM2Ss
428,"['Angry', 'Sad', 'Sad']",4hrrK3rXrR0
429,[],oQGA42-U0Ro
430,['Neutral'],EhSXsTSNDyo
431,['Neutral'],L_SyKf-ETlY
432,['Happy'],buUazE5BR38
433,"['Happy', 'Angry']",2WHcBwq2wHc
434,[],paxgKBUK4wQ
435,['Sad'],2nUW3nIOOOg
436,['Sad'],tN8o_E_f9FQ
437,['Neutral'],CjjQ-T2n8S0
438,[],P3BMmJtbZUs
439,[],DRfniGCgW0I
440,"['Angry', 'Happy']",L9YpYhe_L2A
441,[],p6keMgLmFEk
442,[],jQNazsWnQKU
