video_id,thumbnail_link,region,r,g,b,entropy,thumb_ocr_text,clean_thumb_ocr_text
v85VNXT0Euk,https://i.ytimg.com/vi/v85VNXT0Euk/default.jpg,US,60.97038773148148,48.37763310185185,31.36242476851852,5.914057759491748," 
",
CV3SaepBEYI,https://i.ytimg.com/vi/CV3SaepBEYI/default.jpg,US,77.60741319444445,84.83505208333334,69.35976851851852,6.345953426947234,"   

(BLANK)

U |
",blank
XkGTE4WMMko,https://i.ytimg.com/vi/XkGTE4WMMko/default.jpg,US,151.07456597222222,143.00237847222223,135.39441550925926,6.221149051774527," 
",
aFMUPcuSsJs,https://i.ytimg.com/vi/aFMUPcuSsJs/default.jpg,US,113.20494791666667,108.1615162037037,105.73060185185186,6.612129956182853," 
",
Me8jYR9Q0kw,https://i.ytimg.com/vi/Me8jYR9Q0kw/default.jpg,US,104.0334837962963,97.77788194444445,98.32484375,6.399254260981925,"«
wi
Q
z
wi
o
a
z
=<
a
E
=

i

 
",
SSM4cT0chPU,https://i.ytimg.com/vi/SSM4cT0chPU/default.jpg,US,96.36754050925926,75.82291087962963,71.21292824074074,6.995089296015928," 
",
dc89yyOS0Z8,https://i.ytimg.com/vi/dc89yyOS0Z8/default.jpg,US,141.4352025462963,72.74027777777778,28.42736111111111,6.233520136592315,"  
 

pre-order now
out 10.30
",preorder now out
xXf2ct7C2fQ,https://i.ytimg.com/vi/xXf2ct7C2fQ/default.jpg,US,,,,,,
VaGcPRMY5UM,https://i.ytimg.com/vi/VaGcPRMY5UM/default.jpg,US,91.81940972222222,41.58455439814815,36.15134259259259,6.466814934372143," 
",
RiGFGXd9Xvs,https://i.ytimg.com/vi/RiGFGXd9Xvs/default.jpg,US,,,,,,
4Mayo-iUQDk,https://i.ytimg.com/vi/4Mayo-iUQDk/default.jpg,US,101.62538773148148,89.11689236111111,90.91330439814814,6.839620738709344," 
",
UYDAgS2Mr6M,https://i.ytimg.com/vi/UYDAgS2Mr6M/default.jpg,US,69.785625,58.30920138888889,73.9117650462963,6.522617809429877," 
",
YHdOh90kGHQ,https://i.ytimg.com/vi/YHdOh90kGHQ/default.jpg,US,118.62671296296297,94.35666087962963,108.47156828703703,6.920604026809922," 
",
LDS8SeO6hyg,https://i.ytimg.com/vi/LDS8SeO6hyg/default.jpg,US,99.07710648148148,99.15644097222223,112.85850694444444,6.802480943942419," 

 

mom THE HBO® SERIES - SEASON 2

 

“HEART-SHAPED BOX” BY RAMIN DJAWADI

 
",series season box
km5FAAQLUT8,https://i.ytimg.com/vi/km5FAAQLUT8/default.jpg,US,110.92971064814814,89.53815393518518,80.53967592592592,6.387841048216889," 
",
WOAvDQNNaCA,https://i.ytimg.com/vi/WOAvDQNNaCA/default.jpg,US,90.11253472222222,76.08544560185184,64.58626157407407,6.70587006832189," 
",
8dHNmfLJeR8,https://i.ytimg.com/vi/8dHNmfLJeR8/default.jpg,US,95.72538194444445,87.18228587962963,78.06789930555556,6.568734308031596," 

¢
=
",
S8e1yxXiODQ,https://i.ytimg.com/vi/S8e1yxXiODQ/default.jpg,US,94.37809027777777,77.89538773148148,69.71274884259259,6.743577891965452," 
",
p-BA2c8T8vc,https://i.ytimg.com/vi/p-BA2c8T8vc/default.jpg,US,109.75984375,90.37454282407407,54.083501157407404,6.5532505882814105," 
",
yleuZbY8rKk,https://i.ytimg.com/vi/yleuZbY8rKk/default.jpg,US,,,,,,
YvEGAcgpwqQ,https://i.ytimg.com/vi/YvEGAcgpwqQ/default.jpg,US,131.16064236111112,116.62536458333334,125.8506886574074,6.75191944420603,"SOU TTT

 
",sou
xDsMX18qSfE,https://i.ytimg.com/vi/xDsMX18qSfE/default.jpg,US,106.56243055555555,83.26054398148148,68.97048032407407,6.805852830465748," 
",
ZANqw73F9Pw,https://i.ytimg.com/vi/ZANqw73F9Pw/default.jpg,US,,,,,,
6Rl7fQQRmtg,https://i.ytimg.com/vi/6Rl7fQQRmtg/default.jpg,US,64.27518518518518,76.06079861111111,86.06371527777777,5.618663490722745," 
",
