video_id,word_id,ocr_text,bbox
-1Hm41N0dUs,0,see,"[[192, 144], [221, 162]]"
-1Hm41N0dUs,1,14,"[[220, 148], [242, 165]]"
-1Hm41N0dUs,2,win,"[[249, 149], [291, 168]]"
-1Hm41N0dUs,3,jimmy,"[[41, 206], [105, 230]]"
-1Hm41N0dUs,4,scommel,"[[11, 207], [179, 304]]"
-1Hm41N0dUs,5,livei,"[[109, 270], [166, 289]]"
-1yT-K3c6YI,0,truth,"[[156, 186], [285, 225]]"
-1yT-K3c6YI,1,or,"[[188, 228], [253, 265]]"
-1yT-K3c6YI,2,dare,"[[166, 266], [284, 305]]"
-2aVkGcI7ZA,0,1,"[[1, 224], [89, 313]]"
-2b4qSoMnKE,0,cnn,"[[13, 224], [180, 303]]"
-2RVw2_QyxQ,0,chawdows,"[[249, 221], [438, 280]]"
-2RVw2_QyxQ,1,chess,"[[115, 221], [155, 246]]"
-2RVw2_QyxQ,2,club,"[[150, 222], [184, 246]]"
-2RVw2_QyxQ,3,cosco,"[[129, 236], [172, 262]]"
-2RVw2_QyxQ,4,andischolatic,"[[116, 254], [163, 275]]"
-2RVw2_QyxQ,5,conter,"[[160, 254], [185, 271]]"
-2wRFv-mScQ,0,10,"[[114, 124], [165, 194]]"
-2wRFv-mScQ,1,top,"[[24, 124], [113, 196]]"
-2wRFv-mScQ,2,moments,"[[232, 209], [362, 257]]"
-2wRFv-mScQ,3,celebrity,"[[21, 210], [158, 257]]"
-2wRFv-mScQ,4,game,"[[160, 210], [233, 256]]"
-35jibKqbEo,0,skies,"[[356, 158], [384, 168]]"
-35jibKqbEo,1,casties,"[[206, 160], [242, 168]]"
-35jibKqbEo,2,glitter,"[[245, 160], [282, 170]]"
-35jibKqbEo,3,under,"[[286, 160], [313, 169]]"
-35jibKqbEo,4,spanish,"[[316, 160], [353, 169]]"
-37nIo_tLnk,0,wallace,"[[182, 260], [242, 274]]"
-37nIo_tLnk,1,rasheed,"[[124, 261], [182, 274]]"
-37nIo_tLnk,2,decemb,"[[180, 276], [208, 285]]"
-37nIo_tLnk,3,ren,"[[161, 277], [176, 285]]"
-39ysKKpE7I,0,first,"[[20, 232], [140, 261]]"
-39ysKKpE7I,1,take,"[[21, 258], [136, 285]]"
-3h4Xt9No9o,0,sea,"[[0, 46], [20, 58]]"
-3h4Xt9No9o,1,ofokhotsk,"[[21, 48], [76, 58]]"
-3h4Xt9No9o,2,okhotak,"[[80, 49], [122, 57]]"
-3h4Xt9No9o,3,thaw,"[[356, 48], [473, 89]]"
-3h4Xt9No9o,4,6,"[[117, 66], [130, 80]]"
-3h4Xt9No9o,5,uncist,"[[363, 92], [394, 101]]"
-3h4Xt9No9o,6,part3,"[[413, 98], [477, 117]]"
-3h4Xt9No9o,7,lando,"[[378, 101], [409, 112]]"
-3h4Xt9No9o,8,stockholm,"[[370, 116], [421, 126]]"
-3h4Xt9No9o,9,sweden,"[[374, 129], [413, 137]]"
-3h4Xt9No9o,10,oslos,"[[406, 138], [432, 149]]"
-3h4Xt9No9o,11,norway,"[[384, 148], [421, 157]]"
-3h4Xt9No9o,12,tiska,"[[0, 170], [24, 178]]"
-3h4Xt9No9o,13,i,"[[24, 170], [32, 178]]"
-3h4Xt9No9o,14,or,"[[413, 170], [428, 178]]"
-3h4Xt9No9o,15,britain,"[[434, 170], [477, 180]]"
-3h4Xt9No9o,16,and,"[[458, 182], [478, 192]]"
-3h4Xt9No9o,17,bering,"[[7, 183], [41, 195]]"
-3h4Xt9No9o,18,glasgow,"[[416, 189], [454, 198]]"
-3h4Xt9No9o,19,tra,"[[2, 196], [21, 204]]"
-3h4Xt9No9o,20,sea,"[[13, 208], [33, 217]]"
-3h4Xt9No9o,21,nome,"[[52, 214], [81, 224]]"
-3h4Xt9No9o,22,jiceland,"[[381, 221], [442, 234]]"
-3h4Xt9No9o,23,dutch,"[[16, 223], [44, 234]]"
-3h4Xt9No9o,24,foyne,"[[449, 225], [481, 236]]"
-3h4Xt9No9o,25,narbor,"[[17, 233], [48, 240]]"
-3h4Xt9No9o,26,avykeykawik,"[[380, 236], [450, 255]]"
-3h4Xt9No9o,27,alaska,"[[56, 244], [128, 263]]"
-3h4Xt9No9o,28,nland,"[[346, 254], [407, 267]]"
-3h4Xt9No9o,29,fairbanks,"[[60, 262], [108, 270]]"
-3h4Xt9No9o,30,anchora,"[[28, 278], [68, 286]]"
-3h4Xt9No9o,31,a,"[[146, 292], [154, 298]]"
-3h4Xt9No9o,32,god,"[[337, 297], [356, 306]]"
-3h4Xt9No9o,33,thaab,"[[356, 297], [384, 306]]"
-3nEHRN6IPg,0,teardown,"[[13, 43], [156, 157]]"
-3nEHRN6IPg,1,i,"[[437, 137], [451, 228]]"
-4s2MeUgduo,0,bsur,"[[371, 45], [443, 70]]"
-4s2MeUgduo,1,jost,"[[442, 48], [472, 65]]"
-4s2MeUgduo,2,all,"[[337, 49], [369, 69]]"
-4s2MeUgduo,3,a023,"[[401, 65], [458, 94]]"
-4s2MeUgduo,4,dag,"[[292, 69], [338, 97]]"
-4s2MeUgduo,5,a,"[[350, 70], [369, 90]]"
-4s2MeUgduo,6,wlimold,"[[17, 76], [62, 89]]"
-4s2MeUgduo,7,bob,"[[425, 94], [469, 122]]"
-4s2MeUgduo,8,homb,"[[365, 174], [389, 181]]"
-66xHRJSPxs,0,what,"[[7, 46], [122, 93]]"
-66xHRJSPxs,1,would,"[[122, 49], [264, 93]]"
-66xHRJSPxs,2,my,"[[266, 49], [332, 92]]"
-66xHRJSPxs,3,kid,"[[328, 50], [396, 90]]"
-66xHRJSPxs,4,doz,"[[399, 51], [477, 91]]"
-66xHRJSPxs,5,s100,"[[14, 242], [126, 311]]"
-7AZX5Xtiks,0,romance,"[[192, 203], [407, 259]]"
-7AZX5Xtiks,1,teen,"[[70, 234], [184, 269]]"
-7AZX5Xtiks,2,dramatic,"[[200, 234], [422, 296]]"
-7AZX5Xtiks,3,too,"[[96, 267], [196, 306]]"
-7AZX5Xtiks,4,is,"[[57, 273], [98, 306]]"
-8ZHXaGILlc,0,nbcsports,"[[53, 278], [182, 304]]"
-C5q3oir8gA,0,light,"[[19, 71], [212, 124]]"
-C5q3oir8gA,1,saber,"[[20, 126], [207, 171]]"
-C5q3oir8gA,2,tree,"[[20, 180], [208, 235]]"
-C5q3oir8gA,3,gmm,"[[10, 268], [108, 305]]"
-C5q3oir8gA,4,youtube,"[[129, 277], [193, 298]]"
-C5q3oir8gA,5,originals,"[[190, 275], [261, 305]]"
-R9F2_D76TE,0,detection,"[[20, 241], [218, 266]]"
-R9F2_D76TE,1,of,"[[232, 241], [277, 266]]"
-R9F2_D76TE,2,first,"[[88, 265], [172, 292]]"
-R9F2_D76TE,3,the,"[[21, 266], [80, 292]]"
-R9F2_D76TE,4,stars,"[[180, 266], [276, 292]]"
-W6v2_0evUU,0,yox,"[[17, 257], [113, 301]]"
0-M5C7sQdGI,0,ucla,"[[346, 120], [394, 138]]"
0-M5C7sQdGI,1,health,"[[403, 119], [473, 139]]"
0-M5C7sQdGI,2,ucla,"[[38, 121], [85, 138]]"
0-M5C7sQdGI,3,health,"[[95, 121], [163, 141]]"
0-M5C7sQdGI,4,sox,"[[392, 201], [412, 209]]"
0-M5C7sQdGI,5,wort,"[[416, 201], [449, 206]]"
0-M5C7sQdGI,6,aos,"[[84, 202], [102, 209]]"
0-M5C7sQdGI,7,akers,"[[382, 208], [464, 232]]"
0-M5C7sQdGI,8,h,"[[0, 210], [14, 230]]"
0-M5C7sQdGI,9,aki,"[[73, 210], [113, 232]]"
0-M5C7sQdGI,10,hoalth,"[[408, 301], [474, 316]]"
0-M5C7sQdGI,11,uici,"[[41, 302], [73, 316]]"
0-M5C7sQdGI,12,a,"[[364, 304], [382, 314]]"
0-_h-qFt_zs,0,vevo,"[[10, 278], [102, 305]]"
00mdcc9o28A,0,the,"[[22, 209], [60, 228]]"
00mdcc9o28A,1,tonight,"[[21, 225], [112, 245]]"
00mdcc9o28A,2,emilia,"[[141, 234], [274, 274]]"
00mdcc9o28A,3,clarke,"[[285, 234], [450, 274]]"
00mdcc9o28A,4,show,"[[21, 241], [86, 261]]"
00mdcc9o28A,5,jimmy,"[[46, 258], [112, 278]]"
00mdcc9o28A,6,fallon,"[[33, 274], [109, 294]]"
00nmxR1mxIA,0,late,"[[36, 207], [109, 236]]"
00nmxR1mxIA,1,show,"[[52, 232], [129, 257]]"
00nmxR1mxIA,2,missing,"[[220, 244], [342, 270]]"
00nmxR1mxIA,3,the,"[[156, 245], [212, 269]]"
00nmxR1mxIA,4,scene,"[[349, 245], [440, 269]]"
00nmxR1mxIA,5,stephen,"[[26, 252], [117, 278]]"
00nmxR1mxIA,6,colbert,"[[41, 277], [121, 300]]"
00nmxR1mxIA,7,cantina,"[[242, 290], [286, 313]]"
00RpZZThSAs,0,sze,"[[185, 172], [232, 192]]"
00RpZZThSAs,1,sze,"[[266, 176], [317, 194]]"
00RpZZThSAs,2,then,"[[189, 188], [230, 208]]"
00RpZZThSAs,3,suce,"[[276, 193], [317, 214]]"
02e9klKUN0Y,0,thing,"[[0, 95], [200, 156]]"
02e9klKUN0Y,1,hide,"[[355, 101], [481, 159]]"
069D0NmW39o,0,lne,"[[260, 173], [310, 197]]"
069D0NmW39o,1,top,"[[12, 233], [88, 282]]"
069D0NmW39o,2,10,"[[54, 249], [124, 295]]"
08l0K3UyUXE,0,aw,"[[132, 116], [182, 149]]"
08l0K3UyUXE,1,grammy,"[[0, 118], [114, 154]]"
08l0K3UyUXE,2,inside,"[[9, 238], [110, 281]]"
08l0K3UyUXE,3,edition,"[[12, 288], [110, 305]]"
08nkwgZIE4I,0,any,"[[33, 62], [132, 137]]"
08nkwgZIE4I,1,ranma,"[[40, 133], [145, 164]]"
08nkwgZIE4I,2,vevo,"[[12, 278], [102, 305]]"
08vIy0y1N9I,0,the,"[[25, 100], [224, 173]]"
08vIy0y1N9I,1,nba,"[[33, 177], [242, 250]]"
08vIy0y1N9I,2,bad,"[[51, 256], [117, 285]]"
08vIy0y1N9I,3,lip,"[[122, 258], [170, 284]]"
08vIy0y1N9I,4,reading,"[[176, 258], [313, 284]]"
08vIy0y1N9I,5,a,"[[25, 261], [42, 281]]"
0aFhzGEBQlk,0,story,"[[128, 59], [311, 149]]"
0aFhzGEBQlk,1,the,"[[17, 63], [125, 138]]"
0aFhzGEBQlk,2,sony,"[[349, 121], [478, 156]]"
0aFhzGEBQlk,3,trinitron,"[[92, 145], [363, 222]]"
0aFhzGEBQlk,4,of,"[[16, 146], [80, 218]]"
0aFhzGEBQlk,5,cha,"[[301, 229], [321, 236]]"
0aFhzGEBQlk,6,trinitron,"[[74, 238], [152, 253]]"
0aFhzGEBQlk,7,kv1395,"[[162, 238], [224, 253]]"
0ANDjPQPS_Q,0,thank,"[[1, 134], [163, 200]]"
0ANDjPQPS_Q,1,you,"[[159, 129], [278, 187]]"
0ANDjPQPS_Q,2,ponelocks,"[[327, 208], [361, 226]]"
0ANDjPQPS_Q,3,youlobe,"[[327, 234], [358, 254]]"
0bXCbVGb04A,0,changes,"[[81, 221], [276, 268]]"
0bXCbVGb04A,1,this,"[[6, 230], [74, 258]]"
0bXCbVGb04A,2,everything,"[[6, 265], [349, 310]]"
0bXJGZgR1BU,0,bi,"[[414, 78], [450, 109]]"
0bXJGZgR1BU,1,why,"[[26, 234], [96, 261]]"
0bXJGZgR1BU,2,one,"[[151, 234], [215, 261]]"
0bXJGZgR1BU,3,wants,"[[221, 234], [328, 261]]"
0bXJGZgR1BU,4,no,"[[102, 236], [148, 261]]"
0bXJGZgR1BU,5,host,"[[73, 264], [154, 290]]"
0bXJGZgR1BU,6,olympics,"[[226, 264], [377, 292]]"
0bXJGZgR1BU,7,to,"[[26, 265], [68, 290]]"
0bXJGZgR1BU,8,the,"[[161, 265], [222, 290]]"
0DpCDxoj_Xg,0,christmas,"[[16, 253], [265, 308]]"
0DpCDxoj_Xg,1,carpool,"[[274, 253], [477, 305]]"
0dSR-9mtuzk,0,pitch,"[[190, 57], [230, 80]]"
0dSR-9mtuzk,1,perfect3,"[[229, 57], [293, 80]]"
0dSR-9mtuzk,2,distociocates,"[[202, 81], [281, 123]]"
0dSR-9mtuzk,3,freedoma,"[[190, 257], [232, 270]]"
0dSR-9mtuzk,4,190,"[[232, 257], [246, 270]]"
0dSR-9mtuzk,5,cups,"[[261, 257], [286, 270]]"
0dSR-9mtuzk,6,x,"[[250, 260], [258, 269]]"
0EbFotkXOiA,0,5,"[[340, 112], [383, 208]]"
0EbFotkXOiA,1,1000,"[[0, 162], [38, 184]]"
0EbFotkXOiA,2,view,"[[41, 268], [86, 288]]"
0EbFotkXOiA,3,abc,"[[424, 276], [454, 292]]"
0EbFotkXOiA,4,otheview,"[[413, 301], [457, 308]]"
0eOtSEkLVtw,0,432,"[[12, 246], [74, 281]]"
0eOtSEkLVtw,1,hour,"[[87, 246], [174, 282]]"
0eOtSEkLVtw,2,train,"[[188, 246], [288, 281]]"
0eOtSEkLVtw,3,trip,"[[302, 246], [378, 281]]"
0EPY1CKFecs,0,adam,"[[23, 216], [144, 251]]"
0EPY1CKFecs,1,ruins,"[[150, 220], [276, 256]]"
0EPY1CKFecs,2,pocahontas,"[[13, 247], [306, 304]]"
0ETrC_c14ms,0,mance,"[[241, 48], [268, 57]]"
0ETrC_c14ms,1,center,"[[266, 48], [294, 58]]"
0ETrC_c14ms,2,jump,"[[23, 243], [80, 282]]"
0eUk_VN3e2A,0,sleepy,"[[357, 207], [426, 234]]"
0eUk_VN3e2A,1,lush,"[[384, 260], [409, 268]]"
0FBYDz1_EPs,0,nbcsports,"[[52, 277], [182, 305]]"
0fepqIO57f8,0,gudos,"[[101, 209], [142, 233]]"
0gDVWPPgMKY,0,superese,"[[239, 133], [315, 149]]"
0gDVWPPgMKY,1,show,"[[273, 149], [305, 162]]"
0gDVWPPgMKY,2,youlube,"[[24, 268], [102, 294]]"
0gDVWPPgMKY,3,originals,"[[102, 267], [188, 299]]"
0GKC_nj7B44,0,teaser,"[[356, 205], [408, 220]]"
0GKC_nj7B44,1,trailer,"[[409, 205], [466, 220]]"
0GKC_nj7B44,2,official,"[[260, 206], [322, 220]]"
0GKC_nj7B44,3,us,"[[325, 206], [350, 220]]"
0GKC_nj7B44,4,whitney,"[[192, 219], [472, 289]]"
0GKC_nj7B44,5,in,"[[317, 286], [334, 300]]"
0GKC_nj7B44,6,theaters,"[[337, 286], [405, 301]]"
0GKC_nj7B44,7,july,"[[406, 286], [441, 301]]"
0GKC_nj7B44,8,6,"[[442, 286], [453, 300]]"
0GQmGOju6CE,0,meet,"[[21, 253], [108, 300]]"
0GQmGOju6CE,1,ghost,"[[165, 253], [265, 301]]"
0GQmGOju6CE,2,my,"[[103, 249], [169, 312]]"
0gW9EnfWzDw,0,your,"[[365, 56], [472, 100]]"
0gW9EnfWzDw,1,make,"[[245, 57], [353, 100]]"
0gW9EnfWzDw,2,own,"[[310, 117], [405, 158]]"
0gW9EnfWzDw,3,way,"[[345, 182], [458, 232]]"
0gW9EnfWzDw,4,subi,"[[242, 186], [352, 236]]"
0H-JHIGRRNM,0,little,"[[156, 62], [258, 94]]"
0H-JHIGRRNM,1,tikes,"[[266, 62], [364, 94]]"
0H-JHIGRRNM,2,flyer,"[[373, 62], [473, 94]]"
0HX039UdGpU,0,e,"[[338, 90], [428, 185]]"
0HX039UdGpU,1,every,"[[26, 204], [105, 228]]"
0HX039UdGpU,2,iblanki,"[[22, 237], [154, 266]]"
0HX039UdGpU,3,ever,"[[26, 277], [90, 301]]"
0IC3II1i5yM,0,prince,"[[328, 65], [401, 86]]"
0IC3II1i5yM,1,harry,"[[404, 64], [473, 90]]"
0IC3II1i5yM,2,interviews,"[[267, 89], [389, 114]]"
0IC3II1i5yM,3,former,"[[391, 90], [473, 115]]"
0IC3II1i5yM,4,president,"[[361, 112], [474, 141]]"
0IC3II1i5yM,5,us,"[[324, 114], [358, 137]]"
0IC3II1i5yM,6,reyal,"[[10, 250], [78, 277]]"
0IC3II1i5yM,7,family,"[[9, 268], [75, 292]]"
0IC3II1i5yM,8,channel,"[[26, 290], [62, 300]]"
0Juc2cL26mg,0,helen,"[[13, 265], [46, 274]]"
0Juc2cL26mg,1,mirren,"[[52, 265], [93, 274]]"
0Juc2cL26mg,2,clarke,"[[141, 265], [182, 274]]"
0Juc2cL26mg,3,jason,"[[104, 266], [137, 274]]"
0Juc2cL26mg,4,winchester,"[[12, 278], [182, 305]]"
0KEFbtZQdnE,0,things,"[[161, 53], [330, 103]]"
0KEFbtZQdnE,1,not,"[[179, 103], [315, 163]]"
0KEFbtZQdnE,2,to,"[[306, 169], [356, 202]]"
0KEFbtZQdnE,3,say,"[[229, 171], [294, 209]]"
0KEFbtZQdnE,4,to,"[[165, 177], [217, 214]]"
0KEFbtZQdnE,5,single,"[[164, 211], [332, 256]]"
0KEFbtZQdnE,6,bb,"[[22, 244], [58, 257]]"
0KEFbtZQdnE,7,parents,"[[168, 255], [330, 298]]"
0KFC9dZ7bxU,0,kama,"[[198, 84], [237, 104]]"
0KFC9dZ7bxU,1,sutra,"[[240, 84], [282, 104]]"
0KFC9dZ7bxU,2,juicy,"[[144, 88], [172, 98]]"
0KFC9dZ7bxU,3,j,"[[173, 89], [180, 98]]"
0KFC9dZ7bxU,4,cardi,"[[300, 89], [326, 98]]"
0KFC9dZ7bxU,5,8,"[[328, 89], [334, 98]]"
0KFC9dZ7bxU,6,vevo,"[[12, 277], [103, 308]]"
0KRpcUAtg00,0,life,"[[172, 115], [344, 235]]"
0KRpcUAtg00,1,tub,"[[26, 191], [185, 307]]"
0l35jAGQPOI,0,gara,"[[179, 66], [229, 95]]"
0lr497GhD04,0,calories,"[[216, 57], [464, 124]]"
0lr497GhD04,1,10450,"[[20, 61], [209, 122]]"
0lr497GhD04,2,11x,"[[139, 236], [185, 271]]"
0lXX3dJUAGY,0,are,"[[8, 52], [100, 110]]"
0lXX3dJUAGY,1,intelligent,"[[5, 116], [294, 177]]"
0lXX3dJUAGY,2,people,"[[8, 182], [180, 242]]"
0lXX3dJUAGY,3,lonelyz,"[[148, 248], [346, 309]]"
0lXX3dJUAGY,4,more,"[[9, 249], [139, 309]]"
0mAS2Gxs08w,0,first,"[[182, 232], [304, 260]]"
0mAS2Gxs08w,1,take,"[[182, 258], [300, 285]]"
0mlNzVSJrT0,0,youku,"[[422, 53], [473, 65]]"
0MyCrMrkMFo,0,ad,"[[433, 46], [477, 73]]"
0MyCrMrkMFo,1,3100,"[[425, 92], [456, 104]]"
0MyCrMrkMFo,2,simsa,"[[219, 159], [348, 209]]"
0noUI5HLY4I,0,ouch,"[[28, 89], [257, 169]]"
0NWKUHl6JLY,0,nindies,"[[117, 160], [197, 181]]"
0NWKUHl6JLY,1,2018,"[[388, 159], [443, 181]]"
0NWKUHl6JLY,2,showcase,"[[201, 161], [312, 181]]"
0NWKUHl6JLY,3,spring,"[[314, 161], [386, 185]]"
0NWKUHl6JLY,4,switter,"[[30, 180], [78, 197]]"
0NWKUHl6JLY,5,nintendo,"[[38, 264], [136, 281]]"
0nybdPCuvRI,0,cavs,"[[196, 209], [294, 268]]"
0nybdPCuvRI,1,70,"[[173, 274], [190, 286]]"
0nybdPCuvRI,2,93,"[[278, 274], [294, 286]]"
0nybdPCuvRI,3,heat,"[[97, 277], [118, 285]]"
0nybdPCuvRI,4,cavaliers,"[[202, 277], [244, 285]]"
0nybdPCuvRI,5,3rd,"[[306, 277], [320, 285]]"
0nybdPCuvRI,6,of,"[[320, 277], [333, 285]]"
0nybdPCuvRI,7,1159,"[[344, 277], [364, 285]]"
0nybdPCuvRI,8,23,"[[374, 277], [385, 285]]"
0O2IAz1E9Ts,0,jai,"[[13, 198], [24, 205]]"
0O2IAz1E9Ts,1,22,"[[25, 198], [36, 205]]"
0O2IAz1E9Ts,2,a,"[[12, 205], [20, 210]]"
0O2IAz1E9Ts,3,man,"[[42, 205], [72, 210]]"
0O2IAz1E9Ts,4,was,"[[13, 212], [29, 216]]"
0O2IAz1E9Ts,5,mikidaboun,"[[29, 212], [81, 217]]"
0O2IAz1E9Ts,6,vanity,"[[12, 265], [120, 306]]"
0O2IAz1E9Ts,7,fair,"[[122, 266], [189, 305]]"
0oBodJHX1Vg,0,atf,"[[392, 210], [442, 234]]"
0oBodJHX1Vg,1,show,"[[390, 233], [466, 257]]"
0oBodJHX1Vg,2,workout,"[[178, 242], [358, 274]]"
0oBodJHX1Vg,3,the,"[[16, 244], [85, 273]]"
0oBodJHX1Vg,4,rbg,"[[95, 243], [169, 274]]"
0oBodJHX1Vg,5,stephen,"[[363, 252], [453, 278]]"
0oBodJHX1Vg,6,colbert,"[[378, 276], [458, 300]]"
0PpNlNJ6Nng,0,will,"[[36, 71], [145, 117]]"
0PpNlNJ6Nng,1,it,"[[154, 76], [198, 104]]"
0PpNlNJ6Nng,2,watermarbles,"[[32, 108], [218, 161]]"
0PW9MWDWLH8,0,whisper,"[[27, 188], [180, 233]]"
0PW9MWDWLH8,1,challenge,"[[3, 225], [199, 271]]"
0PW9MWDWLH8,2,wl,"[[8, 268], [49, 298]]"
0PW9MWDWLH8,3,my,"[[53, 266], [105, 305]]"
0PW9MWDWLH8,4,mom,"[[109, 269], [192, 310]]"
0PWu3BRxn60,0,000101,"[[398, 49], [434, 58]]"
0PWu3BRxn60,1,uningm,"[[14, 284], [45, 292]]"
0PWu3BRxn60,2,zuma,"[[45, 284], [64, 289]]"
0PWu3BRxn60,3,spacex,"[[409, 300], [462, 308]]"
0QDjTwsEeE0,0,reversed,"[[97, 77], [233, 127]]"
0QDjTwsEeE0,1,original,"[[246, 80], [375, 131]]"
0QDjTwsEeE0,2,song,"[[127, 126], [203, 172]]"
0QDjTwsEeE0,3,song,"[[277, 130], [356, 176]]"
0r-zYs6NQu8,0,sleepp,"[[244, 47], [476, 110]]"
0r-zYs6NQu8,1,never,"[[10, 49], [226, 108]]"
0r-zYs6NQu8,2,day,"[[68, 253], [142, 285]]"
0r-zYs6NQu8,3,day,"[[304, 254], [368, 283]]"
0r-zYs6NQu8,4,36,"[[376, 254], [417, 284]]"
0r-zYs6NQu8,5,1,"[[148, 257], [164, 284]]"
0Rt329xQUjM,0,its,"[[57, 237], [84, 248]]"
0Rt329xQUjM,1,aliver,"[[8, 240], [139, 290]]"
0Rt329xQUjM,2,bor,"[[41, 286], [76, 308]]"
0Rt329xQUjM,3,appetit,"[[74, 292], [134, 312]]"
0s6-iFoCFNQ,0,kitchen,"[[24, 227], [154, 275]]"
0s6-iFoCFNQ,1,nightmares,"[[16, 270], [164, 304]]"
0tO_l_Ed5Rs,0,facts,"[[25, 109], [462, 232]]"
0ufNmUyf2co,0,bikes,"[[305, 66], [460, 120]]"
0ufNmUyf2co,1,freak,"[[130, 68], [293, 121]]"
0ufNmUyf2co,2,my,"[[23, 63], [119, 133]]"
0URpDxIjZrQ,0,christopher,"[[16, 66], [117, 91]]"
0URpDxIjZrQ,1,robin,"[[38, 86], [102, 112]]"
0URpDxIjZrQ,2,official,"[[104, 268], [241, 302]]"
0URpDxIjZrQ,3,trailer,"[[250, 269], [377, 302]]"
0v-6AylRH68,0,jyp,"[[13, 257], [68, 309]]"
0v-6AylRH68,1,official,"[[74, 265], [197, 304]]"
0vhxoVwqZkk,0,becoming,"[[208, 73], [437, 133]]"
0vhxoVwqZkk,1,jigsaw,"[[238, 133], [474, 218]]"
0vhxoVwqZkk,2,a,"[[204, 146], [233, 204]]"
0vhxoVwqZkk,3,nurse,"[[198, 222], [376, 296]]"
0vKkwJwL77Y,0,honest,"[[233, 99], [465, 157]]"
0vKkwJwL77Y,1,trailers,"[[244, 160], [446, 200]]"
0vXLU9BnDPc,0,firstsi,"[[45, 68], [240, 110]]"
0vXLU9BnDPc,1,teennogue,"[[1, 279], [177, 315]]"
0WPYpeJA__U,0,wash,"[[456, 190], [477, 197]]"
0WPYpeJA__U,1,watch,"[[50, 214], [118, 233]]"
0WPYpeJA__U,2,what,"[[61, 232], [117, 249]]"
0WPYpeJA__U,3,happens,"[[33, 249], [117, 268]]"
0WPYpeJA__U,4,live,"[[22, 266], [85, 292]]"
0WPYpeJA__U,5,andy,"[[90, 273], [116, 282]]"
0WPYpeJA__U,6,cohen,"[[85, 281], [117, 290]]"
0XARMt12oFk,0,time,"[[20, 249], [178, 301]]"
0xCggNCs2kU,0,vevo,"[[12, 278], [102, 305]]"
0XuOkYlUWIs,0,reasons,"[[62, 60], [220, 85]]"
0XuOkYlUWIs,1,why,"[[232, 60], [313, 85]]"
0XuOkYlUWIs,2,13,"[[14, 61], [45, 85]]"
0XuOkYlUWIs,3,official,"[[31, 223], [253, 265]]"
0XuOkYlUWIs,4,trailer,"[[32, 264], [234, 304]]"
0ZAA9Y4F37I,0,hot,"[[49, 261], [76, 273]]"
0ZAA9Y4F37I,1,topics,"[[42, 272], [82, 284]]"
0zMSMJZc9EA,0,historical,"[[100, 66], [466, 112]]"
0zMSMJZc9EA,1,misconceptions,"[[104, 124], [468, 157]]"
1-jXHDiRnC0,0,murt,"[[149, 217], [347, 316]]"
10ndJuFP1PY,0,jimmy,"[[41, 206], [104, 230]]"
10ndJuFP1PY,1,kinnet,"[[15, 208], [176, 295]]"
10ndJuFP1PY,2,lives,"[[108, 270], [166, 289]]"
12m1rG0Tj7U,0,ollywo,"[[452, 80], [482, 92]]"
12m1rG0Tj7U,1,jimmy,"[[41, 205], [105, 230]]"
12m1rG0Tj7U,2,stranch,"[[13, 207], [179, 301]]"
12m1rG0Tj7U,3,livei,"[[108, 270], [166, 289]]"
133w0dT64A0,0,the,"[[18, 213], [56, 232]]"
133w0dT64A0,1,fallontive,"[[118, 222], [340, 257]]"
133w0dT64A0,2,tonight,"[[16, 229], [108, 249]]"
133w0dT64A0,3,show,"[[17, 246], [81, 266]]"
133w0dT64A0,4,jimmy,"[[41, 264], [108, 282]]"
133w0dT64A0,5,mclaughlin,"[[240, 263], [365, 293]]"
133w0dT64A0,6,with,"[[120, 266], [168, 288]]"
133w0dT64A0,7,caleb,"[[170, 265], [238, 288]]"
133w0dT64A0,8,fallon,"[[28, 277], [101, 301]]"
13hdKXfku4M,0,performance,"[[17, 58], [253, 85]]"
13hdKXfku4M,1,ca,"[[42, 236], [73, 257]]"
13hdKXfku4M,2,ghristmas,"[[22, 254], [138, 277]]"
13hdKXfku4M,3,fox,"[[158, 262], [220, 292]]"
13hdKXfku4M,4,stopy,"[[75, 270], [132, 291]]"
13hdKXfku4M,5,livei,"[[89, 292], [133, 309]]"
13xFL17XmYU,0,dirgue,"[[35, 201], [96, 239]]"
15aTCG3as6Q,0,its,"[[136, 50], [221, 93]]"
15aTCG3as6Q,1,omg,"[[8, 52], [130, 93]]"
15aTCG3as6Q,2,me,"[[234, 52], [308, 93]]"
15aTCG3as6Q,3,s,"[[144, 274], [174, 312]]"
15aTCG3as6Q,4,s,"[[97, 276], [130, 312]]"
15nf2EBBNu0,0,a,"[[225, 87], [253, 121]]"
15nf2EBBNu0,1,i,"[[212, 95], [261, 164]]"
15nf2EBBNu0,2,i,"[[162, 125], [235, 227]]"
15nf2EBBNu0,3,i,"[[310, 131], [386, 236]]"
15nf2EBBNu0,4,v,"[[209, 166], [217, 173]]"
15nf2EBBNu0,5,a,"[[194, 186], [202, 196]]"
15nf2EBBNu0,6,fro,"[[26, 226], [85, 288]]"
15nf2EBBNu0,7,b,"[[285, 233], [324, 279]]"
15UK0924t_o,0,222,"[[-3, 48], [144, 143]]"
15uSD6tHi2I,0,live,"[[418, 62], [440, 70]]"
1640fZpYBSY,0,vin,"[[284, 241], [312, 266]]"
16a1LttU5qc,0,pencil,"[[4, 50], [143, 88]]"
