,0,1
0,"['Angry', 'Neutral', 'Happy', 'Neutral', 'Neutral', 'Neutral', 'Happy']",eZRmP-l3Nz0
1,[],1qsRU7C_Gp0
2,[],wEKIAHrugZ4
3,['Angry'],Un8b0JDw0Bc
4,[],_4_V7ZGCYDE
5,"['Happy', 'Sad', 'Sad']",Qcj15vHJTtk
6,"['Happy', 'Angry', 'Sad', 'Happy']",DOEgxMcRm1c
7,"['Neutral', 'Sad']",0NS51Iph2Ms
8,"['Happy', 'Sad']",TjXQzRWmb_I
9,[],EyRzpUQTIGA
10,"['Happy', 'Happy']",MLFQxVOvan4
11,['Sad'],Yzk7ZhWPPfo
12,"['Angry', 'Angry', 'Sad', 'Neutral', 'Happy', 'Sad', 'Sad', 'Angry']",d72Ru3y4YJA
13,"['Fear', 'Happy', 'Fear']",je_0dC12gOs
14,['Angry'],VEf7dupxbRg
15,[],NBOT5jigRy4
16,[],N1HAMUAXzbs
17,[],WBxwX1myxqc
18,"['Neutral', 'Neutral', 'Sad']",BZt0qjTWNhw
19,['Neutral'],mzB1VGEGcSU
20,"['Angry', 'Sad']",PWwvR6cSH4o
21,['Happy'],i3Cyofu6hLE
22,[],SKV6h_5XFbk
23,['Fear'],3Q2j5ApzSqs
24,['Happy'],UKserM-i0_A
25,"['Sad', 'Happy']",wxe8weq5RtU
26,['Neutral'],X1VzzNbfPaM
27,"['Fear', 'Neutral']",H3PKipRZKv0
28,"['Neutral', 'Fear']",QQDL4stQCqo
29,['Happy'],7PmUtmfTmbg
30,[],zCot9TDoA-M
31,"['Neutral', 'Neutral', 'Sad', 'Neutral']",zxjv0lo8bU8
32,['Neutral'],aEM2kOrrNJI
33,"['Neutral', 'Happy']",mQ055hHdxbE
34,['Angry'],6wGj89GE6aQ
35,['Happy'],H08xgoXkpa8
36,[],ggm2Pvj2QHQ
37,"['Sad', 'Fear', 'Fear', 'Neutral', 'Neutral', 'Sad']",JtIY1Naxg0M
38,['Happy'],g309T2rLOKk
39,"['Angry', 'Happy', 'Angry', 'Neutral', 'Neutral', 'Sad']",nyVsiKX8ojQ
40,[],Oqca3fl0GEQ
41,"['Sad', 'Neutral', 'Sad', 'Sad']",W60dqZCEpiY
42,"['Neutral', 'Neutral', 'Happy']",wswvNZveNHc
43,['Neutral'],M-E5wDgptQA
44,['Angry'],ErKz5mD61q4
45,"['Angry', 'Angry', 'Neutral', 'Angry']",RNlQU-7y9Fo
46,"['Sad', 'Angry', 'Neutral']",kFMZUxX6K6o
47,['Fear'],CZkUNPBlJIQ
48,['Sad'],nah07N01UF0
49,[],G3Sl2vJrmf0
50,"['Angry', 'Neutral']",7a6irhXRudo
51,['Angry'],hq1ijbMabsM
52,[],S0NMTuz9Duo
53,['Neutral'],pO481doRObY
54,['Neutral'],LftOOM6qlJ4
55,['Neutral'],4KtBBzHWmTI
56,['Angry'],GfxNGjfSKRY
57,['Sad'],j26WyjSo1dE
58,['Neutral'],I-GRBHy4TjU
59,['Neutral'],2PH7dK6SLC8
60,[],2Fdx4TcQFe8
61,"['Sad', 'Fear']",4LqZdkkBDas
62,"['Neutral', 'Sad', 'Angry']",giOZ3EAleeI
63,"['Happy', 'Neutral']",FjqBekVMwjQ
64,[],wS4ESheuHDY
65,[],sdnD09M5uj0
66,['Happy'],Ut7e-0X8lds
67,['Happy'],8nWw8q3zEpw
68,"['Sad', 'Sad']",7IS-wPfdIG8
69,['Sad'],oVruAfu53z4
70,['Neutral'],ZBM7DYktEyo
71,"['Sad', 'Neutral']",nOQxBSp563M
72,['Happy'],LF-1zy8VII4
73,"['Angry', 'Sad']",MmPPxQnaGDY
74,[],UpvVb5pUEFQ
75,[],scLYjsvrUMk
76,"['Sad', 'Sad']",E5yFcdPAGv0
77,['Neutral'],aJOTlE1K90k
78,['Neutral'],8JnfIa84TnU
79,['Happy'],xTlNMmZKwpA
80,['Neutral'],av4QVqEMWyk
81,['Fear'],2SJ0hgdciNE
82,"['Sad', 'Neutral']",YynKelHGhNc
83,[],z14A0Vblm0I
84,"['Happy', 'Happy']",0fOZ4Nwm5Pg
85,['Sad'],Hxkf1E4Uz9Y
86,[],IZMkv8_w1yI
87,[],T3zm1_JSPOQ
88,"['Happy', 'Happy', 'Happy', 'Happy']",tIWpr3tHzII
89,['Sad'],hHaUQh6Gx-Q
90,['Happy'],_bQbYmLAZ_k
91,"['Fear', 'Angry', 'Angry']",rPmh6vmIGUE
92,[],5w1GdX44DHc
93,['Sad'],0URpDxIjZrQ
94,[],eeBMQpzoEXQ
95,['Angry'],CE7SkcoyVAI
96,"['Neutral', 'Angry', 'Fear', 'Sad']",3p-lyt78cyA
97,[],D_6QmL6rExk
98,['Sad'],IEq4clKnsdA
99,['Sad'],B663R7kgxEA
100,[],GWoOLpf9G_A
101,"['Happy', 'Angry', 'Sad', 'Happy', 'Happy', 'Sad']",x1QroTKqG8c
102,"['Neutral', 'Happy']",CbCVIrOK2qM
103,[],tml1mo26jmw
104,['Sad'],nhs0fuubs1I
105,[],swqmsRWM4rY
106,"['Fear', 'Angry']",qPpUaeChvuY
107,"['Neutral', 'Happy']",e9nFy2DREw8
108,"['Neutral', 'Happy']",gkemkf8vs0Q
109,['Angry'],HbaQ9xnoMGQ
110,[],JSXKDi3gi3g
111,['Neutral'],3uGIEY7tdg8
112,"['Neutral', 'Angry', 'Angry', 'Angry']",6S3phVSi0tI
113,"['Sad', 'Sad', 'Angry', 'Fear', 'Happy', 'Fear', 'Happy']",Vm-avsAjrIo
114,['Sad'],y5SxNJSGDTw
115,['Neutral'],J1L3nDC4mEk
116,['Sad'],4TcIHlJQpEQ
117,"['Sad', 'Angry', 'Fear']",35aEjj8C4Cg
118,[],ILDMJavIY-k
119,['Angry'],Kbj2Zss-5GY
120,['Happy'],Jodbdj52Vc0
121,[],fAIX12F6958
122,['Happy'],VY1eFxgRR-k
123,"['Happy', 'Neutral', 'Happy']",kPEzyLTR-a4
124,['Happy'],uSDRtVGLcWc
125,['Sad'],COeinmZMYaQ
126,['Fear'],2MiQonPvlVM
127,['Neutral'],36DAv_m8Mlw
128,['Happy'],JfksIHwO1qw
129,['Angry'],cVdnrt6HCh0
130,"['Fear', 'Angry', 'Angry']",icNpyzmE0Nc
131,"['Angry', 'Neutral', 'Angry', 'Angry', 'Angry', 'Angry']",GxYimeaoea0
132,['Neutral'],iQp1_GfDhwQ
133,[],g4Hbz2jLxvQ
134,['Neutral'],ExJmET8boVw
