,0,1
0,"[['remote', 0.6823147535324097], ['cell phone', 0.31114670634269714], ['person', 0.27259212732315063], ['chair', 0.05530988797545433], ['person', 0.04586995020508766], ['potted plant', 0.034693241119384766], ['bottle', 0.013660497032105923], ['hot dog', 0.013074468821287155], ['person', 0.01104972418397665], ['chair', 0.010837404988706112], ['dining table', 0.010783110745251179]]",4L43VVORo5c
1,"[['tv', 0.9487428069114685], ['person', 0.8661873936653137], ['person', 0.6186187267303467], ['person', 0.5514757037162781], ['person', 0.46767619252204895], ['person', 0.21214956045150757], ['person', 0.20983679592609406], ['person', 0.1450059562921524], ['person', 0.10899285227060318], ['person', 0.09525810927152634], ['person', 0.09498095512390137], ['person', 0.09337729215621948], ['person', 0.08953142911195755], ['person', 0.08526782691478729], ['person', 0.07549981027841568], ['person', 0.06357073038816452], ['person', 0.05727333948016167], ['person', 0.05538134649395943], ['person', 0.05003020539879799], ['chair', 0.0485573410987854], ['person', 0.03435802832245827], ['person', 0.029383769258856773], ['person', 0.028309373185038567], ['chair', 0.02701621502637863], ['person', 0.02583419345319271], ['person', 0.024183614179491997], ['person', 0.024057894945144653], ['person', 0.023267192766070366], ['remote', 0.023133212700486183], ['person', 0.022969387471675873], ['person', 0.02161937952041626], ['chair', 0.02124081179499626], ['person', 0.021184934303164482], ['person', 0.01806510053575039], ['person', 0.017872124910354614], ['person', 0.015893403440713882], ['person', 0.01429246086627245], ['person', 0.01352868601679802], ['sports ball', 0.012529916130006313], ['person', 0.01226829830557108], ['handbag', 0.011983133852481842], ['potted plant', 0.011758501641452312], ['person', 0.011609856970608234], ['chair', 0.011437701061367989], ['person', 0.011170304380357265], ['laptop', 0.01078306045383215], ['person', 0.010753058828413486], ['person', 0.010621274821460247], ['person', 0.010301947593688965], ['person', 0.010215310379862785]]",pVvuvegAYlI
2,"[['person', 0.823147714138031], ['person', 0.40653762221336365], ['person', 0.11559530347585678], ['tv', 0.11054021120071411], ['sports ball', 0.03523712232708931], ['person', 0.02040671929717064], ['person', 0.017606064677238464], ['chair', 0.012882417067885399], ['person', 0.01188686490058899], ['laptop', 0.010539896786212921], ['backpack', 0.010149921290576458]]",rgyPpsX2B0g
3,"[['person', 0.724403977394104], ['person', 0.5414571166038513], ['bottle', 0.3817252516746521], ['person', 0.31744006276130676], ['tv', 0.10209137946367264], ['chair', 0.02576277405023575], ['cell phone', 0.020731430500745773], ['laptop', 0.015617374330759048], ['person', 0.014657968655228615]]",aNpl8EsTR94
4,"[['clock', 0.04097291827201843], ['clock', 0.019889365881681442], ['horse', 0.0186330396682024], ['person', 0.014951561577618122], ['horse', 0.014754150062799454], ['cup', 0.014317291788756847], ['person', 0.01232147216796875], ['banana', 0.010655436664819717]]",7Fpbkpsx3cM
5,"[['person', 0.8963078856468201], ['bottle', 0.5390055179595947], ['bottle', 0.11599117517471313], ['bottle', 0.08838815987110138], ['cup', 0.08785629272460938], ['person', 0.08044099062681198], ['toothbrush', 0.06077421084046364], ['cup', 0.0518561527132988], ['bottle', 0.04407171532511711], ['toothbrush', 0.02874986082315445], ['bottle', 0.022663483396172523], ['handbag', 0.022267455235123634], ['spoon', 0.021976882591843605], ['knife', 0.01881120167672634], ['toothbrush', 0.017488081008195877], ['mouse', 0.015672245994210243], ['bottle', 0.015272947028279305], ['bottle', 0.014291353523731232], ['bottle', 0.014252088963985443], ['cup', 0.013737537898123264], ['toothbrush', 0.012736553326249123], ['spoon', 0.012283604592084885], ['toothbrush', 0.01159338466823101], ['toothbrush', 0.011415482498705387], ['handbag', 0.011280831880867481], ['knife', 0.010742195881903172]]",HSezK15Ewdo
6,"[['person', 0.9289309978485107], ['person', 0.3744409680366516], ['person', 0.17048929631710052], ['person', 0.05156812071800232], ['backpack', 0.024172291159629822], ['bench', 0.010619197972118855]]",za_7j4vSRyA
7,"[['person', 0.6706013679504395], ['tennis racket', 0.4536755681037903], ['person', 0.2936303913593292], ['person', 0.2224782556295395], ['horse', 0.09895855188369751], ['person', 0.054358065128326416], ['person', 0.04523015767335892], ['person', 0.04055114835500717], ['baseball glove', 0.024340400472283363], ['person', 0.020732592791318893], ['person', 0.020379019901156425], ['person', 0.01719147339463234], ['truck', 0.015192530117928982], ['person', 0.011104002594947815]]",xeCSGweXykQ
8,"[['cell phone', 0.6728120446205139], ['person', 0.6310786008834839], ['person', 0.21639467775821686], ['sports ball', 0.08826977014541626], ['tie', 0.021804556250572205], ['chair', 0.020940514281392097], ['bottle', 0.011870224960148335], ['chair', 0.010914735496044159], ['remote', 0.010153058916330338]]",FDTKws5WxKw
9,"[['person', 0.6580817103385925], ['baseball bat', 0.010381435044109821]]",pIYFz05yrUY
