,0,1
0,['Sad'],M_ThtCRAySw
1,"['Neutral', 'Sad', 'Neutral']",86kZMhO6yUk
2,"['Fear', 'Sad']",w2Iz1Rn64hQ
3,[],IcN6KCQwnPg
4,"['Fear', 'Happy']",8_5lIARlrzw
5,['Happy'],EppmImYL4_Q
6,"['Neutral', 'Angry']",NuUGrtmjQfY
7,['Happy'],J8d697CHpr8
8,['Angry'],AoUzW6eQRRQ
9,['Happy'],rUsGQ-jCkGU
10,"['Happy', 'Happy']",Blswyy4x8Ls
11,['Neutral'],44kWUgFk7Ro
12,['Angry'],03UG0RDkT18
13,"['Fear', 'Happy']",49dj58vFfCQ
14,['Sad'],nBgDf_PVDXI
15,[],EELa5wnv1v8
16,['Angry'],ny1AR0fGpZo
17,"['Neutral', 'Sad']",-L5NOZ8jRzE
18,[],_w86ih1uGRY
19,[],ULIFcFfEF7o
20,"['Sad', 'Angry', 'Neutral']",QmAyVRB46P8
21,['Happy'],rKfRfrmukN8
22,[],OxRMyPsLtTk
23,['Surprise'],W9nxIatf9a0
24,['Angry'],G2LnyR1KKog
25,['Angry'],SgZaChCNRPY
26,['Angry'],VBeqkMxLZ4c
27,"['Happy', 'Happy', 'Angry']",GDbELgW_xgo
28,"['Surprise', 'Angry']",1zNnwRyAfxk
29,['Happy'],BOYcFksVpEY
30,"['Happy', 'Happy']",WjHjXOH9XJk
31,['Happy'],AMRdNGAehRA
32,"['Happy', 'Sad', 'Sad']",WUXtWw5ln7k
33,['Neutral'],IBuIdAubQ3o
34,[],ANzAgmYgbYU
35,['Happy'],q6K4JGC74Wo
36,"['Sad', 'Happy', 'Happy', 'Neutral']",f7MC64X27Es
37,['Sad'],7vurIT8vAnk
38,[],oxvXRJ8vD98
39,['Happy'],gk13LqaOhGo
40,['Happy'],0dInWrPjt0c
41,"['Sad', 'Angry']",jjRNn4S1vXg
42,['Neutral'],C7LN_szqUmc
43,[],0JZB5DHw6NA
44,"['Happy', 'Happy', 'Happy', 'Neutral']",IXffdFy0Wn4
45,"['Fear', 'Neutral', 'Sad']",nQTwE-EbwBE
46,"['Happy', 'Fear']",xworVSLSr2Q
47,"['Happy', 'Happy']",z4N8TpYAXVM
48,['Happy'],j3ySANXUkaw
49,[],qRj_B3339IU
50,"['Sad', 'Happy', 'Angry', 'Fear', 'Neutral', 'Happy', 'Neutral', 'Sad', 'Neutral', 'Happy']",fcziw7helVg
51,"['Sad', 'Fear']",iAAJYpg9xWE
52,[],j54R3P76aS4
53,['Angry'],yFwx6-ovdEs
54,['Neutral'],33ZY8O0fazE
55,"['Angry', 'Neutral', 'Sad']",wpsjoMlxsls
56,[],jwlxR79TGCo
57,[],05Pyc8Cqyx0
58,"['Happy', 'Happy', 'Happy']",ZZYTcjXvLhM
59,['Angry'],DjauZUfoHLo
60,[],lHx042Lwf_s
61,"['Happy', 'Sad', 'Happy', 'Sad']",bqAhJcSQQG4
62,[],SSnpZkNliAk
63,['Happy'],5EXtyrxz8nk
64,[],WUNum5wHRjQ
65,['Neutral'],lWT8iINuSqk
66,"['Happy', 'Neutral', 'Sad']",58q3QDDLoEo
67,"['Neutral', 'Angry', 'Fear']",sbHmbn47IEs
68,['Happy'],c3P1zSRa6SU
69,"['Sad', 'Fear']",b_RtkI6EUvY
70,['Sad'],eZ-74xEYXHc
71,['Happy'],-r9bIiUKIXA
72,"['Happy', 'Happy']",99y3g7nooD0
73,['Sad'],K5Td_uF5AGs
74,[],Sjy6X6QWh_w
75,[],ivRDgtyLldw
76,[],3FxIKyJzr9E
77,"['Angry', 'Sad']",4fRiV-z7TkA
78,[],l9sjBQW3D9Y
79,[],mY5P2ehFDPQ
80,['Angry'],tFYbUKjNdTg
81,"['Sad', 'Sad', 'Angry', 'Happy', 'Happy', 'Happy', 'Neutral', 'Happy', 'Fear']",sGtT-PFQOGU
82,['Neutral'],XSAYppIPuBA
83,['Sad'],pZ0lK60WuZ4
84,"['Sad', 'Neutral', 'Neutral', 'Neutral', 'Neutral']",XclcgmC4YG0
85,['Fear'],_akTDae4cvI
86,['Happy'],A70f6CaQecU
87,"['Happy', 'Happy']",aou9vn83Y7w
88,['Happy'],oGxsEpRWgmg
89,['Angry'],wLNB1zQIOS4
90,"['Fear', 'Neutral']",-H-XrsVLeMM
91,[],wN3hWvj_ClI
92,['Neutral'],RZRhAQS-JEc
93,"['Happy', 'Happy']",XJR7l_oMTqc
94,"['Angry', 'Angry']",MmaQgb5eOgE
95,['Happy'],5-Yd-QVwPxA
96,[],1-Smlsj76nU
97,['Happy'],9uxnQLA6bwI
98,"['Angry', 'Neutral', 'Sad', 'Sad', 'Angry', 'Angry', 'Sad', 'Happy', 'Angry']",89sNhz9ngsA
99,[],xjvq-BRmZ4k
100,"['Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy']",vpLFrl3tXkk
101,['Neutral'],XO_k19EzCrw
102,"['Neutral', 'Sad', 'Neutral']",MT727CoC4PM
103,"['Sad', 'Neutral', 'Sad']",mmVs7AwqaZE
104,['Neutral'],BAG7Vo9Rk7s
105,[],QrnoD_enMfw
106,[],IB2rzwAj5UI
107,"['Sad', 'Neutral', 'Happy']",V7D25mjdt4I
108,"['Angry', 'Sad', 'Sad']",pUh9A41Qz10
109,[],XzLT6untzWw
110,[],zRbFuIctTEU
111,['Neutral'],_FAkz3ClgaE
112,[],svO2foqZ-T8
113,"['Angry', 'Neutral', 'Fear', 'Happy']",dvRW2N0XPHs
114,['Happy'],wS5was08b0k
115,"['Angry', 'Happy']",bF4lPw5p63E
116,[],RT2j_Pr8Ucs
117,['Happy'],vvgS9gLUAO4
118,['Angry'],aAue4L_FRoE
119,['Fear'],SZmUVfSbR9U
120,"['Happy', 'Happy']",ExkzLItTh3Y
121,"['Angry', 'Fear']",bWCLGzEZ0C8
122,"['Fear', 'Neutral', 'Happy', 'Sad']",d_lr2021ps4
123,"['Happy', 'Angry', 'Sad']",8BhSZde-Dbo
124,[],sCvxX0keJ08
125,"['Neutral', 'Angry', 'Sad', 'Happy', 'Happy']",yEPYIYbd0G4
126,['Neutral'],DYRtvMIWXzE
127,"['Neutral', 'Happy', 'Fear', 'Happy']",suXuYM6PBZw
128,['Fear'],sormK0WQ1Ac
129,['Happy'],dAL_qb46cvM
130,"['Sad', 'Sad', 'Sad', 'Sad', 'Sad', 'Neutral', 'Neutral']",iv1E3h_vDaU
131,['Neutral'],kcKXIaoQo6g
132,[],caIwfztGON8
133,[],PtOb57oY4Sk
134,['Sad'],ybiSHi8R9FU
135,['Sad'],JHwzvVKj-ek
