,0,1
0,"['Neutral', 'Happy']",DvXBQZqhTaU
1,['Happy'],5jrGA9_jKs0
2,"['Happy', 'Happy']",1IMJw7VR5WE
3,[],5gV-0xvHCaw
4,[],o9nd7ATeRRg
5,['Happy'],xMnSj9uLpVU
6,[],0WvekeQDHpY
7,"['Angry', 'Neutral']",uc0mOjZ7FHM
8,['Fear'],08LdWAXwxmE
9,['Happy'],2hM8NCVI0f0
10,[],kD_Fr3VAsYM
11,['Happy'],jQ0nKt6i5-o
12,"['Sad', 'Angry']",zBRId2wVn6U
13,['Happy'],XO1KvYtPfws
14,"['Neutral', 'Neutral', 'Neutral']",VkMExPyORcU
15,['Sad'],EYFy9r6X_9Q
16,"['Sad', 'Angry']",qoBaZc0fx5Q
17,['Happy'],FSCPRGFlSFY
18,['Happy'],vGJ0-ZiJlYw
19,['Happy'],4AOtysBXUBY
20,['Happy'],Nz_Y2IDFtyw
21,['Angry'],gGFw5huDsws
22,[],x9OJpU7O_cU
23,['Happy'],FOm40zIzIBE
24,[],BGtHa1V_Zs4
25,[],PMFMlCj5XH8
26,[],U53TM9IKfis
27,[],kGIXgJZ2csM
28,['Neutral'],V6Bcvjz3vtc
29,['Neutral'],bzgOJD14wlE
30,"['Fear', 'Angry']",LOYAomlRbxI
31,['Angry'],DgPQgoLpXhY
32,[],AhQcNVyndSM
33,['Neutral'],jnS-K7pCbJw
34,[],eao3TNGuVCk
35,"['Sad', 'Sad', 'Sad', 'Sad']",asCCj-uP8VI
36,[],JrBSqLeyPnQ
37,['Sad'],bHYmujK9qPg
38,[],3SPUZdJJHX4
39,['Fear'],2iFeI2xiDtE
40,"['Neutral', 'Happy', 'Sad', 'Neutral']",tffTbQMErQk
41,"['Surprise', 'Happy', 'Happy']",uYJ7V_WEVp4
42,"['Sad', 'Angry', 'Neutral']",tETQaX2pIiE
43,['Sad'],iIY72MTBGUo
44,['Happy'],Irv_N7Wy2N0
45,"['Happy', 'Angry', 'Happy', 'Happy', 'Angry']",n0MIYCLLOo0
46,[],yIQd2Ya0Ziw
47,['Happy'],OhmvaXN0NQE
48,['Happy'],tHTVqg51e1Y
49,"['Neutral', 'Fear']",lT-vH8nJASo
50,"['Neutral', 'Sad']",LhTieecbCS4
51,['Happy'],VRgrLFNXa84
52,['Happy'],i8fIGRz29Ko
53,[],ddRZzjQE-Dw
54,"['Angry', 'Happy']",DfN7K2LjC0s
55,['Happy'],562BXzrjuQ8
56,"['Happy', 'Happy']",SM6350PPCpw
57,['Happy'],L7WeJ2LTQag
58,['Happy'],JfkO0XxAQZo
59,['Neutral'],bFIB05LGtMs
60,['Neutral'],cCcB8l3ZTks
61,"['Angry', 'Fear']",9Y7X6le5qmE
62,['Neutral'],CwAjcU2_maI
63,[],OwOSPTzcftU
64,"['Neutral', 'Neutral']",UPY9YsJiuSE
65,"['Neutral', 'Happy', 'Neutral']",Ib674A1yMtg
66,[],HE3EjG47t0s
67,['Neutral'],iR7u50YAcA0
68,"['Sad', 'Sad']",7PreCYrwLdU
69,['Sad'],WKdacrFKrCc
70,[],fYh-H2GOw_M
71,[],xdghK7tV6RU
72,"['Neutral', 'Happy']",4eyyd9jAXNA
73,[],6jOokMEceR4
74,[],-D7vK5fPIcg
75,[],-Op3ZLs3drs
76,[],oIXEMCfbasU
77,"['Neutral', 'Fear', 'Angry']",BgAam5LPy0k
78,[],xvLC_bGE72k
