,0,1
0,['Happy'],hYX9D8nfSFU
1,"['Sad', 'Angry']",BMi2L18eprA
2,['Happy'],fwRqhtwgMRw
3,[],rN51MUSI3kI
4,['Angry'],5Epez-jCTic
5,"['Angry', 'Angry']",8EQAwrDwE6Y
6,"['Neutral', 'Happy']",thRCj1TCZWs
7,"['Neutral', 'Sad', 'Sad', 'Angry', 'Happy', 'Sad', 'Angry', 'Neutral', 'Sad', 'Sad', 'Sad', 'Happy', 'Angry', 'Angry', 'Sad']",AprlXwXJo4Q
8,"['Happy', 'Happy']",Av5h1GDwmSU
9,['Neutral'],aUDPgNp5KB8
10,['Happy'],VcLEEADb334
11,['Neutral'],i7gzWkjlII4
12,"['Surprise', 'Happy']",bxNmfTrEa-0
13,['Happy'],w4jK3D9-o3c
14,"['Angry', 'Happy']",Au5Zqy37tzY
15,"['Sad', 'Happy', 'Angry', 'Sad']",vfn-__0Rmrc
16,[],wmHUuRWkdUg
17,[],svZ45HnWDpc
18,[],nr_KYcGO3vw
19,['Happy'],AWFan7Ix_jQ
20,"['Neutral', 'Angry']",0mCqKPBSgYQ
21,"['Happy', 'Happy']",vSCiyI-6Ru0
22,['Happy'],LprsAUXJJHQ
23,[],OX-BtaRKbF8
24,['Fear'],8S_HPyrEcps
25,['Happy'],6m8phuyOAVQ
26,['Fear'],TfF8FJigxsE
27,"['Fear', 'Happy', 'Sad', 'Angry']",frDzk6jr3iI
28,[],3w8stfnkEiQ
29,"['Happy', 'Happy', 'Angry']",CE7UTlGI_6c
30,"['Sad', 'Sad', 'Sad']",qo9HXsIUj30
31,[],IM1oxebrsp4
32,[],aV4Nli38vDU
33,[],MPLUBv97Tg4
34,"['Sad', 'Angry']",jcDr2cYvW4o
35,['Happy'],HtylEh0Y-6k
36,['Happy'],E8UtZdpXe-0
37,"['Angry', 'Fear', 'Happy', 'Sad']",t2VwD35EHtg
38,"['Angry', 'Happy', 'Angry']",9xCr6IQtYqk
39,"['Sad', 'Neutral']",nicFpVJ94gc
40,['Sad'],rA6OpPlxJ0o
41,"['Sad', 'Fear']",9CiKvuTPHvI
42,['Sad'],pNBTtW0kyKE
43,['Angry'],yeKfi1-re0c
44,"['Happy', 'Happy']",TTpmxbzkVUA
45,[],Chr5Us7k41k
46,['Neutral'],xev6mmpd_9E
47,"['Happy', 'Neutral']",XX5McntVCd4
