,0,1
0,['Neutral'],AMqSY_zBP74
1,['Angry'],3wKo__QYTfk
2,"['Neutral', 'Fear']",7ZSCSVokoUI
3,"['Sad', 'Happy', 'Happy', 'Sad']",DNNiTcfslZI
4,[],N0MCrZlbYUM
5,['Happy'],FQBUInH4h1I
6,['Neutral'],bk-czRQIhDM
7,[],8WRuxhmUseY
8,['Happy'],9OuV6OH1P-E
9,[],jdNDYBt9e_U
10,['Neutral'],RvXkYUxKVrE
11,['Happy'],Tb6C3HVovBg
12,[],9EV0H4-e-DE
13,['Neutral'],w2QCZy00GqI
14,['Angry'],FpgaS5eMALk
15,"['Happy', 'Angry']",ojcnCabGjZ0
16,['Angry'],9JBppEU1B-0
17,[],SGy_qPNHek4
18,['Neutral'],i7mqjhOYL-8
19,"['Sad', 'Happy', 'Happy', 'Happy']",KIJmQe5xLTs
20,[],CjxugyZCfuw
21,"['Happy', 'Happy']",tSXxkmpws7M
22,['Sad'],Vbm-uJ8msgc
23,['Sad'],5DLVWhT8tDo
24,"['Sad', 'Fear', 'Sad', 'Neutral', 'Sad', 'Happy']",so--Vw8IZJQ
25,[],72C8ihdNb5o
26,[],DWFxIgv3Jc0
27,[],iErqWGwso7o
28,"['Sad', 'Happy']",Z82E0HOjDNQ
29,[],nrVNAq7nSTQ
30,"['Neutral', 'Sad', 'Angry', 'Happy']",VWxhnrztF2w
31,"['Happy', 'Neutral']",1V4hGBZ87zU
32,[],alCVCO1VOoI
33,['Sad'],CoYAWkJ7Y10
34,['Sad'],OBYsXVDyhe8
35,['Neutral'],J2xGBlT0cqY
36,"['Fear', 'Neutral', 'Angry', 'Happy', 'Sad']",quaenfKeZxE
37,[],ErTLW1XVn_0
38,[],lydM752ZSQo
39,[],Syj4JL6uccU
40,['Fear'],VbpOZ3_miEg
41,"['Neutral', 'Fear', 'Angry']",6pLte5hexRs
42,"['Sad', 'Happy']",mdn1Mn-08PE
43,"['Neutral', 'Happy']",v8KwDkGEAzE
44,"['Neutral', 'Fear']",qdLM9KfvUB0
45,['Sad'],PjGD3ayQyY0
46,"['Angry', 'Sad', 'Angry', 'Angry']",DHwSgRW0pVw
47,"['Happy', 'Sad', 'Happy']",oKuoT90WCOg
48,[],GxC05dJ8TqQ
49,['Neutral'],oGkTIDyCd00
50,[],1YlVTbPjwjE
51,[],3Ko8v6YD_bM
52,"['Fear', 'Fear', 'Angry', 'Sad']",ZBdgzNo8hn4
53,"['Happy', 'Happy']",mNNr_J6LR30
54,[],IQQjVC2PAK8
55,"['Happy', 'Neutral', 'Happy']",16JRd2LmIVc
56,['Neutral'],v2qixvDfgN0
57,[],ME1rueP7_pQ
58,"['Fear', 'Neutral', 'Happy']",nMMhRmIt9Q0
59,"['Neutral', 'Fear']",m_dyIup4tE0
60,['Neutral'],Yv0AE20_0gI
61,"['Surprise', 'Neutral']",H0mutl4l5hw
62,"['Fear', 'Fear']",UaOhoVu8qU0
63,"['Angry', 'Sad']",kdMJ9CDM0wg
64,['Neutral'],3Yf-YDe6vBA
65,[],DstlnhAaHys
66,['Happy'],EicBH3tMKbk
67,"['Sad', 'Happy', 'Angry']",exJsIjnBW8I
68,['Angry'],kkDCuMYeX8I
69,[],bf2ASh5vS-s
70,[],_PQsqx8qbXQ
71,['Happy'],BoIoCzquXgs
72,[],LHrLPdqPvis
73,['Angry'],NGalYehB-Q8
74,['Happy'],KkfZ3WXuQks
75,['Angry'],8_942GMxf98
76,[],G_OMfBP-yWM
77,[],cM_dRZDHN48
78,['Neutral'],doVLE35KzqU
79,['Angry'],sAWmwdNLb7s
80,"['Happy', 'Happy', 'Happy', 'Happy', 'Angry', 'Fear']",mgdtQTmun3c
81,['Happy'],PSHCx2K-S2Q
82,[],QndxmRdwAgo
83,['Sad'],Q5BTH-94YgM
84,['Happy'],n2e42KQ1nl4
