,0,1
0,"['Happy', 'Sad']",wlS6Ix7mA0w
1,['Happy'],IcGmgrpW-94
2,['Happy'],UYts8FugR1M
3,['Happy'],0IfNLNqQ0Qo
4,['Sad'],toqeCtLbR_4
5,"['Neutral', 'Angry', 'Sad', 'Sad']",uaQGdhRg7gY
6,['Angry'],94qDt1yX9Rg
7,['Neutral'],Tp2Aj87xXX0
8,['Happy'],QPvLA-egmWA
9,"['Neutral', 'Happy']",eb-Sqylcw0g
10,['Happy'],sXUQS3VOLFI
11,"['Happy', 'Fear']",YjPmG-cWZCQ
12,['Happy'],BF5kS2UotsU
13,"['Happy', 'Neutral']",GGQ2yBXm8pM
14,['Sad'],f6i4TXgUVGQ
15,"['Happy', 'Sad', 'Sad']",N8h1LiMTGR0
16,"['Angry', 'Sad', 'Angry']",1Ck8fv6iW3E
17,['Happy'],2T44-WPTjhs
18,['Happy'],AIIOJC2vJNo
19,[],6hXTzF3AJDY
20,[],OHa3-wjIz30
21,"['Neutral', 'Sad', 'Neutral', 'Angry']",LO-cSzF_iyI
22,"['Happy', 'Neutral']",vLrqWpQqoPQ
23,"['Fear', 'Angry', 'Neutral']",ibHsYxeJgEE
24,['Neutral'],Vr33nNddK6E
25,"['Sad', 'Sad', 'Happy', 'Happy', 'Sad', 'Happy', 'Angry', 'Sad', 'Sad', 'Sad', 'Angry', 'Sad']",xwEOXSamFho
26,[],u4hed723pd8
27,[],IoQlnwO929g
28,['Happy'],O3T2K11znCM
29,"['Sad', 'Neutral', 'Angry']",PPqGzczwseI
30,[],JWF2kd3M81E
31,"['Sad', 'Sad', 'Sad']",PAnxSC2ggB4
32,['Fear'],Kyi7g8ywL7w
33,[],VOfBaNYFoWY
34,['Sad'],aV5Sglup6hM
35,"['Neutral', 'Neutral', 'Neutral']",Y5IDYrQGhpk
36,"['Happy', 'Fear']",BaTd_F2yIrU
37,"['Sad', 'Happy', 'Sad']",bA0FlENF1NY
38,"['Happy', 'Sad', 'Happy', 'Sad']",KBHb0F1bopQ
39,['Sad'],laAnSZRuAE4
40,['Sad'],PhsLLGvCDMY
41,[],ZQLGkodM0EA
42,"['Neutral', 'Happy']",jckep68SNXk
43,"['Happy', 'Neutral', 'Happy']",YLbFkdiJ4_c
44,['Happy'],gbbRc_UrpR8
45,['Happy'],U5wj2Tvy3Ik
46,['Surprise'],2zUqHvqw0_8
47,[],2Lq86MKesG4
48,['Neutral'],MH_cfp-ZFUo
49,['Neutral'],u8Gu8FoOIPo
50,[],53uEE1-2CD8
51,['Angry'],ESWCzPy7SgQ
52,[],KwGvD4ByWT0
53,['Neutral'],Nx-DvH41Tjo
54,"['Happy', 'Fear']",6b6eX9JhgaM
55,[],VfdTeJdu1xw
56,[],TCMaKi8F8nY
57,['Happy'],wqgcJpOHoHM
58,['Angry'],oIKt5p3UmXg
59,"['Fear', 'Happy', 'Fear', 'Sad', 'Angry', 'Angry', 'Fear', 'Sad', 'Happy', 'Sad', 'Neutral']",vJP4Pe5kH0c
60,['Angry'],1fAmyHiLGhQ
61,"['Angry', 'Neutral']",ckizZALOYJ0
62,"['Sad', 'Neutral', 'Neutral', 'Happy', 'Sad', 'Neutral', 'Happy', 'Happy', 'Fear', 'Neutral']",nV-Ox4tPcwA
63,['Happy'],UTeKLOgc9zo
64,['Sad'],prWJCUFGVQo
65,['Neutral'],3mG0XW9RoNM
66,['Fear'],wSuxr2sdoUM
67,[],bWiOVuC3dBw
68,[],xFJEZo7zDTs
69,[],GOxnzMTWkno
70,['Happy'],lSbuBIR6Nm0
71,"['Angry', 'Fear', 'Sad', 'Happy', 'Angry', 'Angry', 'Neutral']",XzDqydDwmD8
72,[],qiWHBuk3fu0
73,"['Happy', 'Happy']",ZNX6M1MtB1o
74,"['Happy', 'Neutral']",gYsMXop6p8w
75,['Happy'],scl0LNnoQR4
76,"['Neutral', 'Neutral']",olvV7Dv-Fpo
77,['Neutral'],SK7cpuhwoP0
78,"['Angry', 'Fear']",SHg6EY2fdlM
79,['Happy'],Eb8hSXvxeIs
80,['Sad'],Mu0lbTM7px8
81,['Neutral'],SLFp1gADXSY
82,"['Angry', 'Fear', 'Angry', 'Happy', 'Sad', 'Happy', 'Sad', 'Angry', 'Fear', 'Sad']",epL6-oZKmaU
83,"['Happy', 'Neutral']",kOQnVPOPYSY
84,"['Fear', 'Happy', 'Happy', 'Sad']",iTOp8-HFsGk
85,"['Angry', 'Angry']",38ZpOd8cAME
86,['Neutral'],jVwZHukMMB8
87,"['Happy', 'Happy']",-f7GdNSh2Sc
88,"['Fear', 'Sad']",xd6VrKN4rZ4
89,['Neutral'],xx7fR5rZH-E
90,"['Neutral', 'Sad']",hrFlMF294UQ
91,[],Pdc27BxlFU0
92,['Fear'],T8IIeuy30cc
93,['Sad'],khoxua0NDTo
94,"['Angry', 'Angry', 'Angry', 'Neutral']",P9PLlZwhbtc
95,"['Happy', 'Happy', 'Sad', 'Angry']",vT4ryJzlttI
96,['Angry'],oqoR5OKnrHY
97,"['Sad', 'Angry']",e1r3byC868I
98,[],nKb09zxCb_M
99,[],UU4lC_e-FKE
100,"['Sad', 'Sad', 'Happy']",_F7iIkHF4u8
101,['Sad'],NepJPs5RSWM
102,['Happy'],NtLdPz27ddo
103,"['Surprise', 'Neutral', 'Surprise']",ehtSmx4apZM
104,[],Pi2wrqAlK5Q
105,"['Happy', 'Sad']",TjGnXlCSQLk
106,['Happy'],-H0IV6J14Sc
107,['Fear'],339V2XoaOqA
108,['Happy'],9YrcruOIAPs
109,"['Neutral', 'Happy']",Qr5eVPvzFjE
110,['Happy'],wdRzgxL7GOg
111,"['Sad', 'Angry', 'Sad']",B0Z-Nf--_Rw
112,"['Happy', 'Angry', 'Sad', 'Happy', 'Happy']",GF7A6pxfCB8
113,[],HbD9e6-qzko
114,"['Neutral', 'Angry']",7giZQXbwi9M
115,"['Happy', 'Neutral', 'Fear', 'Sad', 'Fear']",f5BqHkePYrw
116,"['Happy', 'Happy']",7NbKkeRNC2o
117,"['Happy', 'Fear', 'Neutral']",Ou0NYzdT628
118,['Sad'],5962hQXCLQ4
119,['Angry'],mFrByrAOU5o
120,"['Sad', 'Angry']",1y3XdwTa1cA
121,"['Happy', 'Sad', 'Happy', 'Happy', 'Surprise']",WpqUOW19aJQ
122,[],8qB74yZCfR8
123,['Happy'],RplTr69VYXs
124,"['Happy', 'Happy', 'Fear']",YV7L8OIPtrc
125,['Angry'],QbJ-Kd7izyQ
126,['Neutral'],nxhpFn-AyQI
127,[],FpgcxqQAj9o
128,"['Surprise', 'Neutral', 'Happy']",YHunOXsxoag
129,['Happy'],Dtk-1zuw8us
130,[],UgqFkzY1trg
131,['Surprise'],7EUhnw1OGXY
132,"['Sad', 'Fear', 'Fear']",txw965bK_lQ
133,"['Sad', 'Happy']",3xaw-pqs6vA
134,['Neutral'],oCdlSwFi70o
135,['Angry'],xlkOS1JMy_E
136,['Sad'],RAdCITKBS-0
