video_id,word_id,ocr_text,bbox
--eizV2HaS0,0,wet,"[[88, 5], [130, 24]]"
--eizV2HaS0,1,8,"[[133, 5], [149, 24]]"
--eizV2HaS0,2,cool,"[[153, 5], [202, 24]]"
--eizV2HaS0,3,weather,"[[207, 5], [294, 23]]"
--eizV2HaS0,4,continues,"[[297, 4], [401, 26]]"
--eizV2HaS0,5,now,"[[21, 16], [36, 21]]"
--eizV2HaS0,6,march,"[[131, 30], [197, 50]]"
--eizV2HaS0,7,15,"[[201, 30], [226, 49]]"
--eizV2HaS0,8,193,"[[257, 30], [289, 52]]"
--eizV2HaS0,9,2018,"[[290, 30], [341, 49]]"
--eizV2HaS0,10,to,"[[229, 32], [252, 50]]"
--eizV2HaS0,11,storm,"[[204, 68], [261, 86]]"
--eizV2HaS0,12,2,"[[266, 68], [280, 85]]"
--eizV2HaS0,13,precipitation,"[[26, 73], [80, 82]]"
--eizV2HaS0,14,chances,"[[81, 73], [120, 82]]"
--eizV2HaS0,15,temperature,"[[338, 73], [393, 85]]"
--eizV2HaS0,16,departure,"[[393, 73], [437, 84]]"
--eizV2HaS0,17,n,"[[425, 150], [437, 164]]"
--eizV2HaS0,18,wind,"[[384, 148], [427, 178]]"
--eizV2HaS0,19,very,"[[46, 194], [66, 204]]"
--eizV2HaS0,20,wet,"[[69, 194], [88, 204]]"
--eizV2HaS0,21,cool,"[[286, 196], [308, 205]]"
--eizV2HaS0,22,and,"[[308, 197], [325, 206]]"
--eizV2HaS0,23,below,"[[326, 197], [352, 205]]"
--eizV2HaS0,24,above,"[[48, 206], [73, 216]]"
--eizV2HaS0,25,narma,"[[285, 209], [314, 217]]"
--eizV2HaS0,26,average,"[[48, 218], [81, 228]]"
--eizV2HaS0,27,nobr,"[[20, 248], [41, 256]]"
--eizV2HaS0,28,intercomplession,"[[243, 280], [402, 318]]"
--eizV2HaS0,29,precipita,"[[9, 294], [74, 317]]"
--eizV2HaS0,30,outh,"[[70, 294], [102, 316]]"
--eizV2HaS0,31,oplobability,"[[98, 294], [182, 314]]"
--eizV2HaS0,32,maded,"[[244, 297], [281, 318]]"
--eizV2HaS0,33,mhar,"[[290, 297], [321, 318]]"
--eizV2HaS0,34,1,"[[320, 308], [325, 316]]"
--eizV2HaS0,35,19,"[[353, 308], [373, 317]]"
--eizV2HaS0,36,2018,"[[380, 306], [409, 317]]"
--eizV2HaS0,37,callo,"[[9, 313], [46, 334]]"
--eizV2HaS0,38,9,"[[50, 314], [60, 324]]"
--eizV2HaS0,39,mark,"[[57, 313], [88, 334]]"
--eizV2HaS0,40,19016,"[[85, 313], [122, 332]]"
--eizV2HaS0,41,19,"[[120, 322], [138, 332]]"
--eizV2HaS0,42,2018,"[[146, 321], [176, 333]]"
--eizV2HaS0,43,building,"[[67, 339], [124, 357]]"
--eizV2HaS0,44,weatherready,"[[137, 340], [237, 356]]"
--eizV2HaS0,45,nation,"[[237, 341], [281, 354]]"
--eizV2HaS0,46,a,"[[124, 344], [134, 354]]"
--SzddVKOnI,0,beme,"[[21, 254], [164, 294]]"
--_jF4j66gA,0,ohnygodohmygon,"[[89, 191], [209, 207]]"
--_jF4j66gA,1,lit,"[[124, 212], [174, 238]]"
--_jF4j66gA,2,it,"[[10, 213], [44, 238]]"
--_jF4j66gA,3,got,"[[47, 213], [119, 238]]"
--_jF4j66gA,4,with,"[[13, 240], [100, 265]]"
--_jF4j66gA,5,voo,"[[176, 249], [200, 261]]"
--_jF4j66gA,6,shane,"[[10, 268], [125, 293]]"
--_jF4j66gA,7,dawson,"[[130, 268], [278, 293]]"
--_jF4j66gA,8,work,"[[128, 293], [162, 301]]"
--_jF4j66gA,9,jhmv,"[[86, 296], [114, 305]]"
-0kVpJya5us,0,ireland,"[[20, 66], [316, 120]]"
-0kVpJya5us,1,ylog,"[[215, 125], [280, 185]]"
-0kVpJya5us,2,cravel,"[[160, 142], [222, 170]]"
-1wRBPjLgp4,0,kevin,"[[60, 254], [122, 273]]"
-1wRBPjLgp4,1,joe,"[[153, 258], [182, 276]]"
-1wRBPjLgp4,2,keery,"[[185, 259], [235, 279]]"
-1wRBPjLgp4,3,pollakis,"[[74, 270], [145, 282]]"
-1wRBPjLgp4,4,keery,"[[179, 276], [205, 288]]"
-1wRBPjLgp4,5,goo,"[[154, 278], [176, 286]]"
-1wRBPjLgp4,6,chat,"[[49, 280], [85, 292]]"
-1wRBPjLgp4,7,show,"[[86, 280], [128, 292]]"
-1zeOMJIEQY,0,pnu,"[[356, 56], [410, 92]]"
-1zeOMJIEQY,1,power,"[[13, 58], [85, 89]]"
-1zeOMJIEQY,2,106,"[[14, 89], [48, 108]]"
-1zeOMJIEQY,3,fm,"[[53, 90], [82, 108]]"
-1zeOMJIEQY,4,pusha,"[[226, 186], [424, 232]]"
-1zeOMJIEQY,5,7,"[[434, 192], [469, 229]]"
-1zeOMJIEQY,6,daytona,"[[225, 232], [345, 252]]"
-1zeOMJIEQY,7,release,"[[345, 230], [448, 252]]"
-4QhLG8xOsE,0,hd,"[[14, 53], [70, 86]]"
-4QhLG8xOsE,1,shemaroo,"[[401, 60], [465, 77]]"
-4QhLG8xOsE,2,ganga,"[[4, 160], [144, 234]]"
-4QhLG8xOsE,3,ki,"[[138, 200], [172, 241]]"
-4QhLG8xOsE,4,saugand,"[[0, 221], [189, 312]]"
-5RCmu-HuTg,0,how,"[[24, 256], [57, 273]]"
-5RCmu-HuTg,1,to,"[[60, 258], [77, 273]]"
-5RCmu-HuTg,2,academy,"[[24, 273], [77, 284]]"
-5tkXwu2I9A,0,hd,"[[33, 234], [120, 284]]"
-5uebIQorsg,0,kitchen,"[[23, 225], [155, 277]]"
-5uebIQorsg,1,nightmares,"[[16, 269], [162, 302]]"
-6HH1BBDv2Y,0,sju,"[[13, 241], [117, 289]]"
-6HH1BBDv2Y,1,screen,"[[12, 290], [44, 305]]"
-6HH1BBDv2Y,2,junkies,"[[42, 292], [77, 305]]"
-6HH1BBDv2Y,3,universe,"[[76, 292], [117, 305]]"
-7er2Tw3ryg,0,holiday,"[[309, 182], [483, 249]]"
-7er2Tw3ryg,1,diy,"[[224, 205], [315, 259]]"
-7er2Tw3ryg,2,bombs,"[[344, 231], [474, 289]]"
-7er2Tw3ryg,3,bath,"[[247, 245], [348, 301]]"
-8fGvLFkpL8,0,6,"[[0, 60], [9, 76]]"
-8fGvLFkpL8,1,95106,"[[320, 61], [384, 87]]"
-8fGvLFkpL8,2,capita,"[[297, 82], [382, 110]]"
-8fGvLFkpL8,3,he,"[[180, 112], [209, 133]]"
-8fGvLFkpL8,4,fin,"[[353, 112], [373, 133]]"
-A9rYcBmBFo,0,review,"[[252, 253], [460, 301]]"
-A9rYcBmBFo,1,spoiler,"[[22, 254], [240, 301]]"
-aB_3ix3IkM,0,canon,"[[3, 79], [108, 116]]"
-aB_3ix3IkM,1,legends,"[[30, 127], [169, 166]]"
-aB_3ix3IkM,2,8,"[[2, 132], [29, 161]]"
-aB_3ix3IkM,3,history,"[[75, 173], [194, 213]]"
-aB_3ix3IkM,4,n,"[[14, 253], [58, 286]]"
-aB_3ix3IkM,5,metanerdz,"[[1, 301], [69, 313]]"
-AGEHJQ0SY8,0,space,"[[322, 124], [437, 192]]"
-AGEHJQ0SY8,1,cakez,"[[334, 159], [473, 243]]"
-BDImdAfodA,0,vevo,"[[13, 278], [102, 305]]"
-bx0e_kHaA4,0,ulta,"[[-1, 120], [136, 185]]"
-bx0e_kHaA4,1,acaul,"[[154, 161], [332, 297]]"
-bx0e_kHaA4,2,byeauty,"[[34, 179], [147, 202]]"
-bx0e_kHaA4,3,all,"[[52, 225], [74, 237]]"
-bx0e_kHaA4,4,things,"[[77, 226], [113, 238]]"
-bx0e_kHaA4,5,bal,"[[116, 229], [133, 240]]"
-bx0e_kHaA4,6,allhone,"[[62, 238], [125, 251]]"
-ceGIszLBoc,0,the,"[[-19, 8], [232, 190]]"
-CEWJ9TZ5X8,0,fox,"[[36, 230], [101, 258]]"
-CEWJ9TZ5X8,1,news,"[[25, 258], [102, 284]]"
-CEWJ9TZ5X8,2,channel,"[[17, 290], [102, 301]]"
-cWr3J-dCoY,0,top,"[[12, 236], [85, 283]]"
-cWr3J-dCoY,1,to,"[[51, 253], [116, 297]]"
-C_rvt0SwLE,0,imagine,"[[18, 61], [81, 77]]"
-C_rvt0SwLE,1,oragons,"[[80, 61], [157, 78]]"
-C_rvt0SwLE,2,next,"[[368, 62], [408, 74]]"
-C_rvt0SwLE,3,to,"[[413, 62], [433, 74]]"
-C_rvt0SwLE,4,me,"[[440, 62], [462, 74]]"
-C_rvt0SwLE,5,vevo,"[[12, 277], [102, 305]]"
-D7vK5fPIcg,0,grit,"[[13, 56], [45, 69]]"
-D7vK5fPIcg,1,line,"[[274, 102], [380, 143]]"
-D7vK5fPIcg,2,fall,"[[110, 104], [200, 142]]"
-D7vK5fPIcg,3,in,"[[213, 105], [260, 141]]"
-D7vK5fPIcg,4,christina,"[[69, 186], [246, 219]]"
-D7vK5fPIcg,5,aguilera,"[[256, 186], [420, 227]]"
-D7vK5fPIcg,6,lfas,"[[93, 229], [183, 260]]"
-D7vK5fPIcg,7,demi,"[[190, 232], [265, 257]]"
-D7vK5fPIcg,8,lovato,"[[272, 233], [374, 257]]"
-D7vK5fPIcg,9,i,"[[378, 236], [392, 258]]"
-dADdmUl8qE,0,boy,"[[190, 113], [301, 154]]"
-dADdmUl8qE,1,know,"[[148, 152], [340, 226]]"
-dADdmUl8qE,2,ft,"[[222, 224], [240, 240]]"
-dADdmUl8qE,3,goldiet,"[[244, 224], [318, 241]]"
-DMbXGhc5eA,0,20d,"[[17, 170], [205, 290]]"
-DRsfNObKIQ,0,ision,"[[133, 154], [185, 182]]"
-DRsfNObKIQ,1,euro,"[[65, 164], [117, 192]]"
-DRsfNObKIQ,2,contest,"[[119, 182], [167, 197]]"
-DRsfNObKIQ,3,song,"[[88, 186], [119, 200]]"
-DRsfNObKIQ,4,lisbonzo1b,"[[101, 193], [155, 207]]"
-DRsfNObKIQ,5,cyprus,"[[65, 212], [164, 238]]"
-DRsfNObKIQ,6,live,"[[184, 218], [239, 243]]"
-DRsfNObKIQ,7,first,"[[75, 234], [146, 258]]"
-DRsfNObKIQ,8,semifinal,"[[148, 237], [290, 267]]"
-dzypu8MoJ0,0,fifr,"[[296, 124], [398, 169]]"
-dzypu8MoJ0,1,28,"[[397, 124], [450, 166]]"
-E-ak7tUzew,0,skate,"[[280, 53], [448, 93]]"
-E-ak7tUzew,1,street,"[[12, 70], [208, 110]]"
-E-ak7tUzew,2,park,"[[297, 97], [436, 136]]"
-El8z4uy5Ac,0,os,"[[157, 113], [169, 121]]"
-El8z4uy5Ac,1,felizcafe,"[[169, 114], [209, 122]]"
-El8z4uy5Ac,2,cracked,"[[80, 190], [210, 215]]"
-El8z4uy5Ac,3,hours,"[[237, 214], [429, 292]]"
-El8z4uy5Ac,4,after,"[[57, 216], [222, 292]]"
-EPki8I8N4M,0,vevo,"[[12, 278], [102, 305]]"
-ExRzTHfNRo,0,lifetime,"[[21, 245], [105, 262]]"
-f7GdNSh2Sc,0,of,"[[173, 249], [192, 265]]"
-f7GdNSh2Sc,1,10x,"[[144, 252], [173, 268]]"
-f7GdNSh2Sc,2,or,"[[129, 260], [141, 269]]"
-f7GdNSh2Sc,3,scode,"[[24, 264], [69, 278]]"
-f7GdNSh2Sc,4,chant,"[[329, 262], [480, 316]]"
-FFuLazDMSo,0,10x,"[[246, 97], [289, 114]]"
-FFuLazDMSo,1,annual,"[[292, 97], [357, 113]]"
-FFuLazDMSo,2,loss,"[[358, 97], [401, 113]]"
-FFuLazDMSo,3,1111x,"[[246, 129], [320, 145]]"
-FFuLazDMSo,4,gain,"[[322, 129], [368, 145]]"
-FrKuz2nfPY,0,new,"[[360, 92], [470, 150]]"
-FwAlRAM4W0,0,this,"[[13, 222], [46, 241]]"
-FwAlRAM4W0,1,morning,"[[12, 230], [124, 262]]"
-FwAlRAM4W0,2,wheamonneruth,"[[16, 256], [120, 274]]"
-fzeQQxLHkw,0,vintage,"[[105, 221], [260, 304]]"
-fzeQQxLHkw,1,snl,"[[12, 224], [106, 304]]"
-gt1BZUCqsA,0,not,"[[210, 54], [226, 60]]"
-gt1BZUCqsA,1,do,"[[215, 89], [227, 98]]"
-gt1BZUCqsA,2,week,"[[12, 144], [125, 178]]"
-gt1BZUCqsA,3,14,"[[132, 144], [176, 177]]"
-gt1BZUCqsA,4,highlights,"[[6, 181], [174, 210]]"
-H-XrsVLeMM,0,internetz,"[[0, 50], [220, 94]]"
-H-XrsVLeMM,1,japan,"[[233, 59], [302, 85]]"
-H-XrsVLeMM,2,on,"[[300, 77], [316, 82]]"
-H-XrsVLeMM,3,garbage2,"[[341, 214], [480, 246]]"
-H-XrsVLeMM,4,bullet,"[[6, 232], [132, 269]]"
-H-XrsVLeMM,5,trainz,"[[8, 266], [132, 305]]"
-H-XrsVLeMM,6,washroomp,"[[224, 266], [476, 313]]"
-HvoxZiNQO8,0,the,"[[40, 153], [89, 181]]"
-HvoxZiNQO8,1,making,"[[92, 153], [190, 181]]"
-HvoxZiNQO8,2,beer,"[[229, 153], [307, 181]]"
-HvoxZiNQO8,3,country,"[[310, 153], [440, 181]]"
-HvoxZiNQO8,4,of,"[[194, 154], [228, 181]]"
-HvoxZiNQO8,5,behind,"[[16, 186], [81, 208]]"
-HvoxZiNQO8,6,with,"[[184, 186], [224, 208]]"
-HvoxZiNQO8,7,budweiser,"[[261, 186], [356, 208]]"
-HvoxZiNQO8,8,clydesdales,"[[356, 185], [466, 210]]"
-HvoxZiNQO8,9,the,"[[82, 188], [114, 208]]"
-HvoxZiNQO8,10,the,"[[226, 188], [258, 208]]"
-HvoxZiNQO8,11,scenes,"[[115, 190], [181, 207]]"
-i3eCXudjc8,0,pjefn,"[[362, 58], [397, 68]]"
-i3eCXudjc8,1,oren,"[[320, 57], [363, 82]]"
-i3eCXudjc8,2,present,"[[394, 58], [439, 87]]"
-i3eCXudjc8,3,revolt,"[[24, 69], [117, 93]]"
-i3eCXudjc8,4,rinx,"[[348, 65], [429, 100]]"
-i3eCXudjc8,5,a,"[[314, 76], [322, 85]]"
-i3eCXudjc8,6,xx,"[[360, 122], [393, 142]]"
-i3eCXudjc8,7,9,"[[414, 185], [428, 200]]"
-i3eCXudjc8,8,champ,"[[322, 185], [416, 219]]"
-i3eCXudjc8,9,fullinterview,"[[22, 194], [189, 213]]"
-i3eCXudjc8,10,fabolous,"[[24, 218], [289, 258]]"
-i3eCXudjc8,11,8,"[[301, 221], [333, 257]]"
-i3eCXudjc8,12,jadakiss,"[[20, 258], [257, 298]]"
-iZGh91-v7Y,0,buble,"[[224, 134], [360, 182]]"
-iZGh91-v7Y,1,christmas,"[[332, 180], [429, 198]]"
-iZGh91-v7Y,2,silent,"[[286, 205], [328, 225]]"
-iZGh91-v7Y,3,night,"[[326, 205], [365, 226]]"
-j-S-Ygn-zE,0,pineapple,"[[40, 157], [294, 200]]"
-j-S-Ygn-zE,1,skies,"[[306, 158], [440, 198]]"
-JAG1bK30Tc,0,birds,"[[193, 173], [380, 283]]"
-JAG1bK30Tc,1,the,"[[46, 210], [97, 240]]"
-JAG1bK30Tc,2,angry,"[[15, 217], [202, 314]]"
-JAG1bK30Tc,3,movie,"[[242, 239], [363, 300]]"
-jhyP7TaOGk,0,meid,"[[312, 252], [382, 294]]"
-jhyP7TaOGk,1,blackmailed,"[[90, 253], [310, 302]]"
-jhyP7TaOGk,2,she,"[[26, 264], [88, 304]]"
-jMoNw9Wirg,0,diy,"[[13, 86], [190, 168]]"
-jMoNw9Wirg,1,will,"[[212, 134], [260, 164]]"
-jMoNw9Wirg,2,galaxy,"[[17, 169], [306, 225]]"
-jMoNw9Wirg,3,sasm,"[[369, 225], [420, 240]]"
-jMoNw9Wirg,4,house,"[[17, 224], [265, 284]]"
-JovAbxPGW4,0,minecraft,"[[8, 49], [258, 93]]"
-JovAbxPGW4,1,tornado,"[[13, 91], [130, 117]]"
-JovAbxPGW4,2,survival,"[[134, 93], [250, 115]]"
-JovAbxPGW4,3,fo,"[[93, 218], [113, 232]]"
-jt6ZC1Ji3k,0,onggi,"[[35, 91], [165, 143]]"
-kIFxkoFlkQ,0,fox,"[[40, 230], [101, 258]]"
-kIFxkoFlkQ,1,news,"[[25, 258], [102, 284]]"
-kIFxkoFlkQ,2,channel,"[[17, 290], [102, 301]]"
-KlsbREUHEc,0,victorias,"[[41, 292], [154, 310]]"
-KlsbREUHEc,1,secret,"[[158, 292], [228, 312]]"
-KlsbREUHEc,2,training,"[[297, 292], [394, 310]]"
-KlsbREUHEc,3,plan,"[[398, 291], [452, 312]]"
-KlsbREUHEc,4,diet,"[[233, 293], [274, 310]]"
-KlsbREUHEc,5,8,"[[278, 293], [292, 309]]"
-l6wrTvMcbY,0,vevo,"[[12, 277], [104, 306]]"
-ldRVlQUWUI,0,zixl,"[[366, 259], [461, 306]]"
-ldRVlQUWUI,1,iphonex,"[[17, 260], [204, 310]]"
-ldRVlQUWUI,2,pixel,"[[264, 265], [360, 305]]"
-LgzefV_iow,0,will,"[[54, 60], [94, 81]]"
-LgzefV_iow,1,happy,"[[14, 85], [73, 106]]"
-LgzefV_iow,2,hour,"[[77, 86], [133, 106]]"
-LgzefV_iow,3,acoustic,"[[50, 108], [98, 120]]"
-LgzefV_iow,4,201,"[[410, 219], [446, 238]]"
-LikU99ut4w,0,husband,"[[70, 96], [180, 124]]"
-LikU99ut4w,1,went,"[[185, 96], [254, 122]]"
-LikU99ut4w,2,the,"[[294, 96], [341, 122]]"
-LikU99ut4w,3,party,"[[345, 96], [424, 124]]"
-LikU99ut4w,4,my,"[[26, 97], [64, 122]]"
-LikU99ut4w,5,to,"[[258, 97], [290, 122]]"
-LikU99ut4w,6,there,"[[25, 142], [100, 169]]"
-LikU99ut4w,7,were,"[[105, 142], [172, 169]]"
-LikU99ut4w,8,many,"[[178, 142], [248, 169]]"
-LikU99ut4w,9,attractive,"[[253, 142], [390, 169]]"
-LikU99ut4w,10,girls,"[[26, 189], [97, 217]]"
-LikU99ut4w,11,when,"[[104, 189], [176, 216]]"
-LikU99ut4w,12,he,"[[182, 189], [214, 216]]"
-LikU99ut4w,13,returned,"[[220, 189], [338, 216]]"
-LikU99ut4w,14,home,"[[345, 189], [416, 216]]"
-LikU99ut4w,15,bit,"[[49, 236], [88, 262]]"
-LikU99ut4w,16,drunk,"[[91, 235], [173, 262]]"
-LikU99ut4w,17,and,"[[178, 236], [228, 262]]"
-LikU99ut4w,18,went,"[[234, 236], [302, 262]]"
-LikU99ut4w,19,to,"[[308, 236], [338, 262]]"
-LikU99ut4w,20,sleep,"[[342, 232], [421, 267]]"
-LikU99ut4w,21,a,"[[28, 238], [41, 260]]"
-LikU99ut4w,22,loog,"[[425, 240], [454, 264]]"
-ln9klWEiPA,0,kyle,"[[32, 276], [67, 296]]"
-ln9klWEiPA,1,kuzma,"[[65, 277], [113, 296]]"
-ln9klWEiPA,2,player,"[[17, 296], [48, 304]]"
-ln9klWEiPA,3,hater,"[[48, 296], [76, 304]]"
-ln9klWEiPA,4,of,"[[76, 296], [88, 304]]"
-ln9klWEiPA,5,the,"[[88, 296], [105, 304]]"
-ln9klWEiPA,6,year,"[[105, 296], [128, 304]]"
-ln9klWEiPA,7,sauce,"[[38, 305], [62, 312]]"
-ln9klWEiPA,8,awards2016,"[[61, 305], [106, 312]]"
-MAtdEpAZPA,0,thr,"[[14, 246], [70, 266]]"
-MAtdEpAZPA,1,news,"[[14, 269], [69, 297]]"
-mrJkEwAmVA,0,get,"[[34, 73], [54, 109]]"
-NEnDpcHkhY,0,navigate,"[[52, 72], [156, 103]]"
-NEnDpcHkhY,1,tion,"[[0, 74], [48, 97]]"
-NEnDpcHkhY,2,the,"[[382, 106], [430, 132]]"
-NEnDpcHkhY,3,poli,"[[435, 108], [479, 132]]"
-NEnDpcHkhY,4,politics,"[[26, 110], [108, 133]]"
-NEnDpcHkhY,5,dis,"[[144, 110], [176, 132]]"
-NEnDpcHkhY,6,ate,"[[337, 110], [377, 132]]"
-NEnDpcHkhY,7,ie,"[[0, 113], [22, 133]]"
-NEnDpcHkhY,8,of,"[[113, 113], [137, 132]]"
-NEnDpcHkhY,9,the,"[[6, 145], [52, 172]]"
-NEnDpcHkhY,10,the,"[[422, 145], [470, 172]]"
-NEnDpcHkhY,11,of,"[[146, 148], [174, 170]]"
-NEnDpcHkhY,12,navigate,"[[314, 146], [417, 178]]"
-NEnDpcHkhY,13,politics,"[[57, 149], [142, 172]]"
-NEnDpcHkhY,14,the,"[[50, 185], [97, 212]]"
-NEnDpcHkhY,15,tion,"[[0, 188], [45, 212]]"
-NEnDpcHkhY,16,politics,"[[101, 186], [189, 212]]"
-NEnDpcHkhY,17,navigate,"[[361, 186], [472, 221]]"
-NEnDpcHkhY,18,jon,"[[312, 189], [357, 212]]"
-NEnDpcHkhY,19,olitics,"[[0, 225], [69, 252]]"
-NEnDpcHkhY,20,of,"[[73, 225], [102, 252]]"
-NEnDpcHkhY,21,the,"[[373, 222], [428, 256]]"
-NEnDpcHkhY,22,dis,"[[108, 228], [145, 252]]"
-NEnDpcHkhY,23,poli,"[[430, 228], [477, 254]]"
-NEnDpcHkhY,24,ption,"[[-2, 263], [73, 300]]"
-NEnDpcHkhY,25,disrup,"[[397, 269], [481, 301]]"
-NSWiGaaJKE,0,build,"[[30, 245], [120, 281]]"
-nYpZHycW7M,0,school,"[[351, 134], [418, 166]]"
-nYpZHycW7M,1,the,"[[113, 236], [173, 262]]"
-nYpZHycW7M,2,opposition,"[[178, 236], [364, 262]]"
-nYpZHycW7M,3,with,"[[114, 268], [190, 294]]"
-nYpZHycW7M,4,jordan,"[[196, 268], [321, 294]]"
-nYpZHycW7M,5,klepper,"[[329, 268], [458, 294]]"
-OciTMZGidE,0,elect,"[[437, 161], [466, 172]]"
-OciTMZGidE,1,da,"[[468, 161], [478, 170]]"
-OciTMZGidE,2,ermol,"[[407, 170], [479, 190]]"
-OciTMZGidE,3,county,"[[418, 196], [476, 210]]"
-OciTMZGidE,4,the,"[[113, 236], [173, 262]]"
-OciTMZGidE,5,opposition,"[[178, 236], [364, 262]]"
-OciTMZGidE,6,with,"[[116, 266], [190, 293]]"
-OciTMZGidE,7,jordan,"[[197, 266], [321, 293]]"
-OciTMZGidE,8,klepper,"[[330, 265], [457, 295]]"
-ocql0O5SAU,0,this,"[[334, 106], [372, 121]]"
-ocql0O5SAU,1,aload,"[[260, 107], [313, 124]]"
-ocql0O5SAU,2,of,"[[313, 108], [334, 122]]"
-ocql0O5SAU,3,get,"[[233, 110], [261, 124]]"
-ocql0O5SAU,4,asshole,"[[233, 120], [373, 153]]"
-Op3ZLs3drs,0,gainst,"[[166, 272], [224, 282]]"
-Op3ZLs3drs,1,the,"[[232, 272], [261, 282]]"
-Op3ZLs3drs,2,curren,"[[269, 272], [330, 282]]"
-Op3ZLs3drs,3,almost,"[[162, 282], [217, 292]]"
-Op3ZLs3drs,4,forg,"[[224, 282], [261, 293]]"
-Op3ZLs3drs,5,ot,"[[262, 282], [281, 292]]"
-pj4ClWyF7E,0,giveaways,"[[400, 73], [469, 96]]"
-pj4ClWyF7E,1,parachworld,"[[-1, 73], [86, 95]]"
-pj4ClWyF7E,2,civen,"[[401, 144], [442, 161]]"
-pj4ClWyF7E,3,showma,"[[19, 230], [83, 268]]"
-pj4ClWyF7E,4,show,"[[21, 265], [80, 280]]"
-pj4ClWyF7E,5,youtube,"[[6, 286], [56, 304]]"
-pj4ClWyF7E,6,originals,"[[54, 286], [109, 308]]"
-pK3lQYxt0g,0,aoheac,"[[412, 250], [442, 262]]"
-pK3lQYxt0g,1,npocybahma,"[[69, 264], [154, 280]]"
-pK3lQYxt0g,2,aohbaci,"[[176, 264], [233, 281]]"
-pK3lQYxt0g,3,ha,"[[156, 265], [173, 278]]"
-pK3lQYxt0g,4,tch,"[[41, 268], [66, 281]]"
-pK3lQYxt0g,5,any,"[[45, 282], [64, 288]]"
-pK3lQYxt0g,6,nepea,"[[72, 282], [94, 292]]"
-pK3lQYxt0g,7,amephkancenon,"[[126, 282], [184, 292]]"
-pK3lQYxt0g,8,acretall,"[[182, 282], [218, 292]]"
-pK3lQYxt0g,9,aonsac,"[[230, 282], [260, 292]]"
-pK3lQYxt0g,10,somodmen,"[[260, 282], [296, 290]]"
-pK3lQYxt0g,11,dismitom,"[[94, 284], [125, 292]]"
-pK3lQYxt0g,12,sammahoth,"[[165, 292], [204, 301]]"
-pK3lQYxt0g,13,chapmathor,"[[72, 293], [118, 301]]"
-pK3lQYxt0g,14,wo,"[[120, 293], [133, 301]]"
-pK3lQYxt0g,15,ykpathul,"[[132, 293], [166, 301]]"
-pK3lQYxt0g,16,vcapy,"[[205, 293], [225, 301]]"
-pK3lQYxt0g,17,30hy,"[[226, 293], [245, 301]]"
-qjZInog-Is,0,fox,"[[41, 230], [101, 258]]"
-qjZInog-Is,1,news,"[[25, 258], [102, 284]]"
-qjZInog-Is,2,channel,"[[17, 290], [102, 301]]"
-QpoQYMrAKk,0,antionally,"[[354, 72], [409, 93]]"
-QpoQYMrAKk,1,isis,"[[184, 160], [290, 198]]"
-QpoQYMrAKk,2,the,"[[172, 232], [221, 252]]"
-QpoQYMrAKk,3,start,"[[226, 231], [307, 253]]"
-qqPKKOU-yY,0,standup,"[[402, 48], [477, 73]]"
-qqPKKOU-yY,1,tirr,"[[337, 53], [398, 80]]"
-qqPKKOU-yY,2,note,"[[195, 68], [234, 90]]"
-qqPKKOU-yY,3,maths,"[[420, 69], [477, 96]]"
-qqPKKOU-yY,4,phere,"[[13, 70], [60, 97]]"
-qqPKKOU-yY,5,dzzr,"[[244, 122], [279, 139]]"
-qqPKKOU-yY,6,sin,"[[280, 126], [298, 142]]"
-qqPKKOU-yY,7,to,"[[297, 129], [310, 144]]"
-qqPKKOU-yY,8,to,"[[248, 146], [266, 161]]"
-qqPKKOU-yY,9,2ir,"[[266, 146], [284, 164]]"
-qqPKKOU-yY,10,costo,"[[284, 150], [312, 164]]"
-qqPKKOU-yY,11,circle,"[[75, 183], [131, 200]]"
-qxVhujiaCE,0,brother,"[[112, 62], [322, 102]]"
-qxVhujiaCE,1,buys,"[[162, 101], [207, 126]]"
-qxVhujiaCE,2,my,"[[209, 106], [238, 125]]"
-qxVhujiaCE,3,the,"[[433, 120], [478, 212]]"
-qxVhujiaCE,4,outfits,"[[133, 124], [302, 164]]"
-qxVhujiaCE,5,i,"[[404, 198], [427, 277]]"
-qxVhujiaCE,6,contral,"[[265, 197], [306, 238]]"
-qxVhujiaCE,7,ban,"[[305, 205], [333, 226]]"
-qxVhujiaCE,8,a,"[[152, 202], [210, 296]]"
-qxVhujiaCE,9,s,"[[429, 228], [437, 249]]"
-r9bIiUKIXA,0,i,"[[48, 192], [101, 244]]"
-r9bIiUKIXA,1,wshh,"[[12, 288], [56, 301]]"
-r9bIiUKIXA,2,exclusive,"[[58, 288], [138, 301]]"
-RxFgJkA2ko,0,who,"[[9, 233], [78, 258]]"
-RxFgJkA2ko,1,is,"[[77, 233], [109, 258]]"
-RxFgJkA2ko,2,the,"[[109, 233], [168, 258]]"
-RxFgJkA2ko,3,secret,"[[8, 264], [221, 310]]"
-RxFgJkA2ko,4,alienz,"[[230, 264], [416, 309]]"
-rZbIB1FnL8,0,naps,"[[149, 224], [254, 283]]"
-rZbIB1FnL8,1,cheef,"[[167, 267], [245, 301]]"
-rZbIB1FnL8,2,nov,"[[21, 281], [56, 294]]"
-rZbIB1FnL8,3,18,"[[58, 282], [78, 294]]"
-rZbIB1FnL8,4,2017,"[[81, 282], [114, 294]]"
